row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,,
Công ty Cổ phần Thiết bị Điện,Phải thu khách hàng ngắn hạn > Công ty Cổ phần Thiết bị Điện,Công ty Cổ phần Thiết bị Điện,34.521.984.741,147.908.900.698,34521984741.0,147908900698.0
Công ty Dây đồng Việt Nam CFT,Phải thu khách hàng ngắn hạn > Công ty Dây đồng Việt Nam CFT,Công ty Dây đồng Việt Nam CFT,18.414.482.764,162.787.310.211,18414482764.0,162787310211.0
Công ty Cổ phần Thiết bị do điện EMIC,Phải thu khách hàng ngắn hạn > Công ty Cổ phần Thiết bị do điện EMIC,Công ty Cổ phần Thiết bị do điện EMIC,3.976.805.338,-,3976805338.0,
Công ty Cổ phần Dây cấp diện Việt Nam,Phải thu khách hàng ngắn hạn > Công ty Cổ phần Dây cấp diện Việt Nam,Công ty Cổ phần Dây cấp diện Việt Nam,1.032.680.000,-,1032680000.0,
Công ty TNHH MTV Cadivi Miền Bắc,Phải thu khách hàng ngắn hạn > Công ty TNHH MTV Cadivi Miền Bắc,Công ty TNHH MTV Cadivi Miền Bắc,674.916.898,46.717.895,674916898.0,46717895.0
Công ty Cổ phần Đầu tư nước sạch Sông Đà,Phải thu khách hàng ngắn hạn > Công ty Cổ phần Đầu tư nước sạch Sông Đà,Công ty Cổ phần Đầu tư nước sạch Sông Đà,432.630.000,-,432630000.0,
Công ty Cổ phần Sản xuất máy biến áp truyền tải,Phải thu khách hàng ngắn hạn > Công ty Cổ phần Sản xuất máy biến áp truyền tải,Công ty Cổ phần Sản xuất máy biến áp truyền tải,244.970.000,-,244970000.0,
MEE,MEE,MEE,MEE,MEE,,
Công ty TNHH SAS-CTAMAD,MEE > Công ty TNHH SAS-CTAMAD,Công ty TNHH SAS-CTAMAD,114.210.000,-,114210000.0,
Công ty Cổ phần Hạ tầng GELEX,MEE > Công ty Cổ phần Hạ tầng GELEX,Công ty Cổ phần Hạ tầng GELEX,97.438.573,-,97438573.0,
