row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > VND Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > VND Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > VND Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > VND Giá trị có thể thu hồi
Công ty Cổ phần Vật tư và Xây dựng Hà Nội,Công ty Cổ phần Vật tư và Xây dựng Hà Nội,Công ty Cổ phần Vật tư và Xây dựng Hà Nội,7.238.978.500,-,7.238.978.500,-,7238978500.0,,7238978500.0,
Công ty Cổ phần Chế tạo Biến thể và Vật liệu Điện Hà Nội,Công ty Cổ phần Chế tạo Biến thể và Vật liệu Điện Hà Nội,Công ty Cổ phần Chế tạo Biến thể và Vật liệu Điện Hà Nội,5.763.936.875,-,5.763.936.875,-,5763936875.0,,5763936875.0,
Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,1.169.880.135,-,1.169.880.135,-,1169880135.0,,1169880135.0,
,,,14.172.795.510,-,14.172.795.510,-,14172795510.0,,14172795510.0,
