row_label_raw,row_label_full,Công ty Cổ phần Hạ tầng GELEX,84.554.103.127,119.832.188.150,numeric__84.554.103.127,numeric__119.832.188.150
Công ty Cổ phần Thiết bị Điện,Công ty Cổ phần Thiết bị Điện,Công ty Cổ phần Thiết bị Điện,10.109.041.096,-,10109041096.0,
Công ty Cổ phần Thiết bị Đo diện EMIC,Công ty Cổ phần Thiết bị Đo diện EMIC,Công ty Cổ phần Thiết bị Đo diện EMIC,4.340.136.986,-,4340136986.0,
Công ty TNHH Phát diện GELEX,Công ty TNHH Phát diện GELEX,Công ty TNHH Phát diện GELEX,3.848.101.369,11.895.550.686,3848101369.0,11895550686.0
Công ty Cổ phần Chế tạo Điện cơ Hà Nội,Công ty Cổ phần Chế tạo Điện cơ Hà Nội,Công ty Cổ phần Chế tạo Điện cơ Hà Nội,3.151.780.820,-,3151780820.0,
Công ty Cổ phần Sản xuất Máy biến áp Truyền tải MEE,Công ty Cổ phần Sản xuất Máy biến áp Truyền tải MEE,Công ty Cổ phần Sản xuất Máy biến áp Truyền tải MEE,2.499.863.016,-,2499863016.0,
Công ty Cổ phần Điện lực GELEX,Công ty Cổ phần Điện lực GELEX,Công ty Cổ phần Điện lực GELEX,-,3.161.780.822,,3161780822.0
,,,108.503.026.414,134.889.519.658,108503026414.0,134889519658.0
