row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
I.,I.,I.,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
1.,I. > 1.,1.,Lợi nhuận trước thuế,01,3.443.309.765.431,123.497.695.887,,1.0,3443309765431.0,123497695887.0
2.,I. > 2.,2.,Điều chỉnh cho các khoản:Khấu hao và hao mòn tài sản cố định và bất động sản đầu tư,02,31.102.792.425,20.989.967.509,,2.0,31102792425.0,20989967509.0
2.,I. > 2.,2.,Các khoản dự phòng,03,84.148.360.401,(7.263.652.054),,3.0,84148360401.0,-7263652054.0
2.,I. > 2.,2.,Lãi chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiên tệ có gốc ngoại tệ,04,(1.885.065.130),(246.843.156),,4.0,-1885065130.0,-246843156.0
2.,I. > 2.,2.,Lãi từ hoạt động đầu tư,05,(3.522.444.440.759),(673.726.061.947),,5.0,-3522444440759.0,-673726061947.0
2.,I. > 2.,2.,Chi phí lãi vay và phát hành trái phiếu,06,492.573.474.826,433.544.650.275,,6.0,492573474826.0,433544650275.0
3.,I. > 3.,3.,Lợi nhuận/(Lỗ) từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,526.804.887.194,(103.204.243.486),,8.0,526804887194.0,-103204243486.0
3.,I. > 3.,3.,Thay đổi các khoản phải thu,09,85.851.252.237,29.569.796.237,,9.0,85851252237.0,29569796237.0
3.,I. > 3.,3.,Thay đổi hàng tồn kho,10,341.082.402.802,(315.801.061.645),,10.0,341082402802.0,-315801061645.0
3.,I. > 3.,3.,Thay đổi các khoản phải trả (Không kể thuế thu nhập doanh nghiệp phải nộp),11,(369.515.902.575),(588.808.827.444),,11.0,-369515902575.0,-588808827444.0
3.,I. > 3.,3.,Thay đổi chi phí trả trước,12,11.441.493.783,(13.830.495.821),,12.0,11441493783.0,-13830495821.0
3.,I. > 3.,3.,Thay đổi chứng khoán kinh doanh,13,(232.298.045.250),(1.212.391.799.482),,13.0,-232298045250.0,-1212391799482.0
3.,I. > 3.,3.,Tiền lãi vay đã trả,14,(476.470.692.800),(389.676.904.573),,14.0,-476470692800.0,-389676904573.0
3.,I. > 3.,3.,Tiền chi khác cho hoạt động kinh doanh,17,(10.324.277.777),(3.984.500.000),,17.0,-10324277777.0,-3984500000.0
3.,I. > 3.,3.,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,(123.428.882.386),(2.598.128.036.214),,20.0,-123428882386.0,-2598128036214.0
II.,II.,II.,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
1.,II. > 1.,1.,"Tiền chi mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",21,(1.444.339.751.604),(535.876.878.717),,21.0,-1444339751604.0,-535876878717.0
2.,II. > 2.,2.,"Tiền thu thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",22,-,2.353.177.000,,22.0,,2353177000.0
3.,II. > 3.,3.,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác",23,(2.112.375.882.849),(639.930.464.912),,23.0,-2112375882849.0,-639930464912.0
4.,II. > 4.,4.,"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",24,639.399.864.984,627.375.000.000,,24.0,639399864984.0,627375000000.0
5.,II. > 5.,5.,Tiền chi đầu tư góp vốn vào đơn vị khác,25,(193.345.000.000),(218.687.000.000),,25.0,-193345000000.0,-218687000000.0
6.,II. > 6.,6.,Tiền thu hồi đầu tư vốn vào đơn vị khác,26,3.209.485.000.000,-,,26.0,3209485000000.0,
7.,II. > 7.,7.,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",27,1.757.466.724.591,383.372.045.333,,27.0,1757466724591.0,383372045333.0
7.,II. > 7.,7.,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,1.856.290.955.122,(381.394.121.296),,30.0,1856290955122.0,-381394121296.0
