row_label_raw,row_label_full,col_0,Số năm,numeric__Số năm
"Nhà cửa, vật kiến trúc","Nhà cửa, vật kiến trúc","Nhà cửa, vật kiến trúc",42-50,
Máy móc thiết bị,Máy móc thiết bị,Máy móc thiết bị,3-15,
Phương tiện vận tải,Phương tiện vận tải,Phương tiện vận tải,5-10,
Thiết bị quản lý,Thiết bị quản lý,Thiết bị quản lý,3-15,
