row_label_raw,row_label_full,STT,Tên công ty con,Trụ sở chính,Tỷ lệ phần sở hữu trực tiếp (%),Tỷ lệ quyền biểu quyết (%),Hoạt động chính,numeric__Tên công ty con,numeric__Trụ sở chính,numeric__Tỷ lệ phần sở hữu trực tiếp (%),numeric__Tỷ lệ quyền biểu quyết (%),numeric__Hoạt động chính
1.,1.,1.,"Công ty TNHH Một thành viên CADIVI Đồng Nai (""CADIVI Đồng Nai"") (*)",Đồng Nai,"100,00%","100,00%",Sản xuất kinh doanh dây và cấp điện,,,1.0,1.0,
2.,2.,2.,"Công ty TNHH Một thành viên CADIVI Miền Bắc (""CADIVI Miền Bắc"")",Bắc Ninh,"100,00%","100,00%",Sản xuất kinh doanh dây và cấp điện,,,1.0,1.0,
