row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Thu trước tiền thuê CSHT,Thu trước tiền thuê CSHT,Thu trước tiền thuê CSHT,Thu trước tiền thuê CSHT,Thu trước tiền thuê CSHT,,
Công ty TNHH MTV Cadivi Miền Bắc,Thu trước tiền thuê CSHT > Công ty TNHH MTV Cadivi Miền Bắc,Công ty TNHH MTV Cadivi Miền Bắc,-,152.981.894.088,,152981894088.0
Công ty TNHH MTV Cadivi Miền Bắc,Thu trước tiền thuê CSHT > Công ty TNHH MTV Cadivi Miền Bắc,Công ty TNHH MTV Cadivi Miền Bắc,-,152.981.894.088,,152981894088.0
Cho vay,Cho vay,Cho vay,Cho vay,Cho vay,,
Công ty Cổ phần Hạ tầng GELEX,Cho vay > Công ty Cổ phần Hạ tầng GELEX,Công ty Cổ phần Hạ tầng GELEX,2.160.000.000.000,-,2160000000000.0,
Công ty TNHH Đầu tư GELEX,Cho vay > Công ty TNHH Đầu tư GELEX,Công ty TNHH Đầu tư GELEX,1.595.000.000.000,-,1595000000000.0,
Công ty cổ phần Điện lực GELEX,Cho vay > Công ty cổ phần Điện lực GELEX,Công ty cổ phần Điện lực GELEX,100.000.000.000,400.000.000.000,100000000000.0,400000000000.0
Công ty Dây đồng Việt Nam CFT,Cho vay > Công ty Dây đồng Việt Nam CFT,Công ty Dây đồng Việt Nam CFT,400.000.000.000,200.000.000.000,400000000000.0,200000000000.0
Công ty TNHH Công Nghiệp Titan Corporation 3 (Bắc Ninh),Cho vay > Công ty TNHH Công Nghiệp Titan Corporation 3 (Bắc Ninh),Công ty TNHH Công Nghiệp Titan Corporation 3 (Bắc Ninh),55.707.728.448,70.000.000.000,55707728448.0,70000000000.0
Công ty TNHH Công Nghiệp Titan (Quảng Ninh),Cho vay > Công ty TNHH Công Nghiệp Titan (Quảng Ninh),Công ty TNHH Công Nghiệp Titan (Quảng Ninh),26.668.154.401,-,26668154401.0,
Công ty TNHH Công Nghiệp Titan Corporation 2 (Bắc Ninh),Cho vay > Công ty TNHH Công Nghiệp Titan Corporation 2 (Bắc Ninh),Công ty TNHH Công Nghiệp Titan Corporation 2 (Bắc Ninh),-,25.703.887.125,,25703887125.0
Công ty TNHH Công Nghiệp Titan (Hưng Yên),Cho vay > Công ty TNHH Công Nghiệp Titan (Hưng Yên),Công ty TNHH Công Nghiệp Titan (Hưng Yên),-,144.226.577.787,,144226577787.0
,,,4.337.375.882.849,839.930.464.912,4337375882849.0,839930464912.0
Thu hồi gốc cho vay bằng tiền,Thu hồi gốc cho vay bằng tiền,Thu hồi gốc cho vay bằng tiền,Thu hồi gốc cho vay bằng tiền,Thu hồi gốc cho vay bằng tiền,,
Công ty TNHH Đầu tư GELEX,Thu hồi gốc cho vay bằng tiền > Công ty TNHH Đầu tư GELEX,Công ty TNHH Đầu tư GELEX,1.255.000.000.000,-,1255000000000.0,
Công ty Cổ phần Hạ tầng GELEX,Thu hồi gốc cho vay bằng tiền > Công ty Cổ phần Hạ tầng GELEX,Công ty Cổ phần Hạ tầng GELEX,670.000.000.000,351.000.000.000,670000000000.0,351000000000.0
Công ty Cổ phần Điện lực GELEX,Thu hồi gốc cho vay bằng tiền > Công ty Cổ phần Điện lực GELEX,Công ty Cổ phần Điện lực GELEX,290.000.000.000,210.000.000.000,290000000000.0,210000000000.0
Công ty Dây đồng Việt Nam CFT,Thu hồi gốc cho vay bằng tiền > Công ty Dây đồng Việt Nam CFT,Công ty Dây đồng Việt Nam CFT,400.000.000.000,200.000.000.000,400000000000.0,200000000000.0
Công ty TNHH Năng lượng GELEX Ninh Thuận,Thu hồi gốc cho vay bằng tiền > Công ty TNHH Năng lượng GELEX Ninh Thuận,Công ty TNHH Năng lượng GELEX Ninh Thuận,110.625.000.000,66.375.000.000,110625000000.0,66375000000.0
Công ty TNHH Công Nghiệp Titan (Hưng Yên),Thu hồi gốc cho vay bằng tiền > Công ty TNHH Công Nghiệp Titan (Hưng Yên),Công ty TNHH Công Nghiệp Titan (Hưng Yên),55.707.728.448,-,55707728448.0,
Công ty TNHH Công Nghiệp Titan Corporation 2 (Bắc Ninh),Thu hồi gốc cho vay bằng tiền > Công ty TNHH Công Nghiệp Titan Corporation 2 (Bắc Ninh),Công ty TNHH Công Nghiệp Titan Corporation 2 (Bắc Ninh),51.800.000.000,-,51800000000.0,
,,,2.833.132.728.448,827.375.000.000,2833132728448.0,827375000000.0
Cấn trừ gốc cho vay (i),Cấn trừ gốc cho vay (i),Cấn trừ gốc cho vay (i),Cấn trừ gốc cho vay (i),Cấn trừ gốc cho vay (i),,
Công ty TNHH Công Nghiệp Titan Corporation 2 (Bắc Ninh),Cấn trừ gốc cho vay (i) > Công ty TNHH Công Nghiệp Titan Corporation 2 (Bắc Ninh),Công ty TNHH Công Nghiệp Titan Corporation 2 (Bắc Ninh),267.648.146.591,-,267648146591.0,
Công ty TNHH Công Nghiệp Titan (Hưng Yên),Cấn trừ gốc cho vay (i) > Công ty TNHH Công Nghiệp Titan (Hưng Yên),Công ty TNHH Công Nghiệp Titan (Hưng Yên),194.897.402.048,-,194897402048.0,
Công ty TNHH Công Nghiệp Titan Corporation 3 (Bắc Ninh),Cấn trừ gốc cho vay (i) > Công ty TNHH Công Nghiệp Titan Corporation 3 (Bắc Ninh),Công ty TNHH Công Nghiệp Titan Corporation 3 (Bắc Ninh),125.707.728.448,-,125707728448.0,
Công ty TNHH Công Nghiệp Titan Corporation (Bắc Ninh) 1,Cấn trừ gốc cho vay (i) > Công ty TNHH Công Nghiệp Titan Corporation (Bắc Ninh) 1,Công ty TNHH Công Nghiệp Titan Corporation (Bắc Ninh) 1,121.394.209.160,-,121394209160.0,
Công ty TNHH Công Nghiệp Titan (Quảng Ninh),Cấn trừ gốc cho vay (i) > Công ty TNHH Công Nghiệp Titan (Quảng Ninh),Công ty TNHH Công Nghiệp Titan (Quảng Ninh),26.668.154.401,-,26668154401.0,
,,,736.315.640.648,-,736315640648.0,
