row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Chi phí bán hàng phát sinh trong năm,Chi phí bán hàng phát sinh trong năm,Chi phí bán hàng phát sinh trong năm,Chi phí bán hàng phát sinh trong năm,Chi phí bán hàng phát sinh trong năm,,
Chi phí dịch vụ mua ngoài,Chi phí bán hàng phát sinh trong năm > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,11.141.225.681,7.543.599.432,11141225681.0,7543599432.0
Chi phí dịch vụ mua ngoài,Chi phí bán hàng phát sinh trong năm > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,11.141.225.681,7.543.599.432,11141225681.0,7543599432.0
Chi phí quản lý doanh nghiệp phát sinh trong năm,Chi phí quản lý doanh nghiệp phát sinh trong năm,Chi phí quản lý doanh nghiệp phát sinh trong năm,Chi phí quản lý doanh nghiệp phát sinh trong năm,Chi phí quản lý doanh nghiệp phát sinh trong năm,,
Chi phí nhân công,Chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí nhân công,Chi phí nhân công,138.974.667.915,80.847.627.733,138974667915.0,80847627733.0
Chi phí khấu hao tài sản cố định,Chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,6.223.232.760,5.238.627.385,6223232760.0,5238627385.0
"Thuế, phí, lệ phí","Chi phí quản lý doanh nghiệp phát sinh trong năm > Thuế, phí, lệ phí","Thuế, phí, lệ phí",358.099.415,283.016.363,358099415.0,283016363.0
Chi phí dịch vụ mua ngoài,Chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,144.402.707.230,155.799.844.632,144402707230.0,155799844632.0
Chi phí khác,Chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí khác,Chi phí khác,27.361.938.507,26.407.235.579,27361938507.0,26407235579.0
,,,317.320.645.827,268.576.351.692,317320645827.0,268576351692.0
