row_label_raw,row_label_full,Thuế giá trị gia tăng,31/12/2016Triệu VND > 41.891,31/12/2015Triệu VND > 1.414,numeric__31/12/2016Triệu VND > 41.891,numeric__31/12/2015Triệu VND > 1.414
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,60.315,63.597,60315.0,63597.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,15.392,14.531,15392.0,14531.0
,,,117.598,79.542,117598.0,79542.0
