row_label_raw,row_label_full,col_0,"Nhà cửa,vật kiến trúcTriệu VND",Quyềnsử dụng đấtTriệu VND,Tổng cộngTriệu VND,"numeric__Nhà cửa,vật kiến trúcTriệu VND",numeric__Quyềnsử dụng đấtTriệu VND,numeric__Tổng cộngTriệu VND
Nguyên giá đầu năm và cuối nămSố dư tại ngày 1 tháng 1 năm 2015,Nguyên giá đầu năm và cuối nămSố dư tại ngày 1 tháng 1 năm 2015,Nguyên giá đầu năm và cuối nămSố dư tại ngày 1 tháng 1 năm 2015,3.822,13.579,17.401,3822.0,13579.0,17401.0
Số dư tại ngày 31 tháng 12 năm 2015,Số dư tại ngày 31 tháng 12 năm 2015,Số dư tại ngày 31 tháng 12 năm 2015,3.822,13.579,17.401,3822.0,13579.0,17401.0
Hao mòn lũy kếSố dư tại ngày 1 tháng 1 năm 2015Khấu hao trong năm,Hao mòn lũy kếSố dư tại ngày 1 tháng 1 năm 2015Khấu hao trong năm,Hao mòn lũy kếSố dư tại ngày 1 tháng 1 năm 2015Khấu hao trong năm,306140,-,306140,306140.0,,306140.0
Số dư tại ngày 31 tháng 12 năm 2015,Số dư tại ngày 31 tháng 12 năm 2015,Số dư tại ngày 31 tháng 12 năm 2015,446,-,446,446.0,,446.0
Giá trị còn lạiSố dư tại ngày 1 tháng 1 năm 2015Số dư tại ngày 31 tháng 12 năm 2015,Giá trị còn lạiSố dư tại ngày 1 tháng 1 năm 2015Số dư tại ngày 31 tháng 12 năm 2015,Giá trị còn lạiSố dư tại ngày 1 tháng 1 năm 2015Số dư tại ngày 31 tháng 12 năm 2015,3.5163.376,13.57913.579,17.09516.955,35163376.0,1357913579.0,1709516955.0
