row_label_raw,row_label_full,Cổ phiếu phổ thông đã phát hành năm trướcmang sang > Ảnh hưởng của số cổ phiếu phổ thôngphát hành để trả cổ tức trong năm 2015 > Ảnh hưởng của số cổ phiếu phổ thôngphát hành để trả cổ tức trong năm 2016,2016 > 1.019.192.914 > -,2015(điều chỉnh lại) > 886.083.361 > 62.014.914 > 71.094.639,2015(theo báo cáotrước đây) > 886.083.361 > 62.014.914 > -,numeric__2016 > 1.019.192.914 > -,numeric__2015(điều chỉnh lại) > 886.083.361 > 62.014.914 > 71.094.639,numeric__2015(theo báo cáotrước đây) > 886.083.361 > 62.014.914 > -
Ảnh hưởng của số cổ phiếu phổ thôngphát hành để sáp nhập VVF,Ảnh hưởng của số cổ phiếu phổ thôngphát hành để sáp nhập VVF,Ảnh hưởng của số cổ phiếu phổ thôngphát hành để sáp nhập VVF,273.973,-,-,273973.0,,
Số lượng bình quân gia quyền củacổ phiếu phổ thông cho năm kết thúcngày 31 tháng 12,Số lượng bình quân gia quyền củacổ phiếu phổ thông cho năm kết thúcngày 31 tháng 12,Số lượng bình quân gia quyền củacổ phiếu phổ thông cho năm kết thúcngày 31 tháng 12,1.019.466.887,1.019.192.914,948.098.275,1019466887.0,1019192914.0,948098275.0
