row_label_raw,row_label_full,col_0,31/12/2016Triệu VND,31/12/2015Triệu VND,numeric__31/12/2016Triệu VND,numeric__31/12/2015Triệu VND
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,3.462.816,5.103.029,3462816.0,5103029.0
Công ty TNHH một thành viên vốn Nhà nước 100%,Công ty TNHH một thành viên vốn Nhà nước 100%,Công ty TNHH một thành viên vốn Nhà nước 100%,11.192.275,12.170.752,11192275.0,12170752.0
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,6.278.950,4.694.217,6278950.0,4694217.0
Công ty cổ phần vốn Nhà nước trên 50%,Công ty cổ phần vốn Nhà nước trên 50%,Công ty cổ phần vốn Nhà nước trên 50%,13.612.181,11.952.400,13612181.0,11952400.0
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,17.585.129,14.167.414,17585129.0,14167414.0
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,114,243.639,114.0,243639.0
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,1.486.953,70.760,1486953.0,70760.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,1.308.756,1.034.625,1308756.0,1034625.0
Hợp tác xã và Liên hiệp hợp tác xã,Hợp tác xã và Liên hiệp hợp tác xã,Hợp tác xã và Liên hiệp hợp tác xã,111.576,40.950,111576.0,40950.0
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",102.675.897,90.954.479,102675897.0,90954479.0
"Đơn vị hành chính sự nghiệp, Đảng, Đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đảng, Đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đảng, Đoàn thể và hiệp hội",2.987.414,1.083.214,2987414.0,1083214.0
Thành phần kinh tế khác,Thành phần kinh tế khác,Thành phần kinh tế khác,5.874.156,7.313.397,5874156.0,7313397.0
,,,166.576.217,148.828.876,166576217.0,148828876.0
