row_label_raw,row_label_full,col_0,2016Triệu VND,2015Triệu VND,numeric__2016Triệu VND,numeric__2015Triệu VND
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",35.777,28.389,35777.0,28389.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,1.393.682,1.217.053,1393682.0,1217053.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Chi lương và phụ cấp,Trong đó: > Chi lương và phụ cấp,Chi lương và phụ cấp,1.246.423,1.098.820,1246423.0,1098820.0
Các khoản chi đóng góp theo lương,Trong đó: > Các khoản chi đóng góp theo lương,Các khoản chi đóng góp theo lương,73.781,68.511,73781.0,68511.0
Chi trợ cấp và chi khác cho nhân viên,Trong đó: > Chi trợ cấp và chi khác cho nhân viên,Chi trợ cấp và chi khác cho nhân viên,73.478,49.722,73478.0,49722.0
Chi về tài sản,Trong đó: > Chi về tài sản,Chi về tài sản,413.712,392.414,413712.0,392414.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Khẩu hao tài sản cố định,Trong đó: > Khẩu hao tài sản cố định,Khẩu hao tài sản cố định,123.355,120.727,123355.0,120727.0
Chi cho hoạt động quản lý công vụ:,Trong đó: > Chi cho hoạt động quản lý công vụ:,Chi cho hoạt động quản lý công vụ:,397.015,330.970,397015.0,330970.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Công tác phí,Trong đó: > Công tác phí,Công tác phí,13.921,16.625,13921.0,16625.0
Chi về hoạt động đoàn thể của TCTD,Trong đó: > Chi về hoạt động đoàn thể của TCTD,Chi về hoạt động đoàn thể của TCTD,103,828,103.0,828.0
"Chi nộp phí bảo hiểm, bảo hiểm tiền gửi của khách hàng","Trong đó: > Chi nộp phí bảo hiểm, bảo hiểm tiền gửi của khách hàng","Chi nộp phí bảo hiểm, bảo hiểm tiền gửi của khách hàng",121.078,101.789,121078.0,101789.0
Hoàn nhập dự phòng giảm giá góp vốn đầu tư dài hạn khác (Thuyết minh 12),Trong đó: > Hoàn nhập dự phòng giảm giá góp vốn đầu tư dài hạn khác (Thuyết minh 12),Hoàn nhập dự phòng giảm giá góp vốn đầu tư dài hạn khác (Thuyết minh 12),(1.464),(10.570),-1464.0,-10570.0
Chi dự phòng rủi ro khác (Thuyết minh 16),Trong đó: > Chi dự phòng rủi ro khác (Thuyết minh 16),Chi dự phòng rủi ro khác (Thuyết minh 16),147.959,18.595,147959.0,18595.0
,,,2.507.759,2.078.640,2507759.0,2078640.0
