row_label_raw,row_label_full,col_0,31/12/2016Triệu VND,31/12/2015Triệu VND,numeric__31/12/2016Triệu VND,numeric__31/12/2015Triệu VND
Tiền gửi không kỳ hạn của các TCTD khác,Tiền gửi không kỳ hạn của các TCTD khác,Tiền gửi không kỳ hạn của các TCTD khác,Tiền gửi không kỳ hạn của các TCTD khác,Tiền gửi không kỳ hạn của các TCTD khác,,
Bằng VND,Tiền gửi không kỳ hạn của các TCTD khác > Bằng VND,Bằng VND,11.834.285,4.832.380,11834285.0,4832380.0
Bằng ngoại tệ,Tiền gửi không kỳ hạn của các TCTD khác > Bằng ngoại tệ,Bằng ngoại tệ,56.375,55.791,56375.0,55791.0
Tiền gửi có kỳ hạn của các TCTD khác,Tiền gửi có kỳ hạn của các TCTD khác,Tiền gửi có kỳ hạn của các TCTD khác,Tiền gửi có kỳ hạn của các TCTD khác,Tiền gửi có kỳ hạn của các TCTD khác,,
Bằng VND,Tiền gửi có kỳ hạn của các TCTD khác > Bằng VND,Bằng VND,9.236.500,14.850.000,9236500.0,14850000.0
Bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác > Bằng ngoại tệ,Bằng ngoại tệ,2.172.097,4.581.577,2172097.0,4581577.0
,,,23.299.257,24.319.748,23299257.0,24319748.0
Vay các TCTD khác bằng VND,Tiền gửi có kỳ hạn của các TCTD khác > Vay các TCTD khác bằng VND,Vay các TCTD khác bằng VND,8.511.444,3.038.422,8511444.0,3038422.0
Vay các TCTD khác bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác > Vay các TCTD khác bằng ngoại tệ,Vay các TCTD khác bằng ngoại tệ,1.082.467,14.995,1082467.0,14995.0
Tiền vay từ Dự án tài chính (*),Tiền gửi có kỳ hạn của các TCTD khác > Tiền vay từ Dự án tài chính (*),Tiền vay từ Dự án tài chính (*),416.264,772.618,416264.0,772618.0
,,,10.010.175,3.826.035,10010175.0,3826035.0
,,,33.309.432,28.145.783,33309432.0,28145783.0
