row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TỪMua sắm tài sản cố định,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TỪMua sắm tài sản cố định,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TỪMua sắm tài sản cố định,,(633.182),(96.896),,-633182.0,-96896.0
"Tiền thu từ thanh lý, nhượng bán tài sản cố định","Tiền thu từ thanh lý, nhượng bán tài sản cố định","Tiền thu từ thanh lý, nhượng bán tài sản cố định",,1.688,1.156,,1688.0,1156.0
"Tiền thu từ bán, thanh lý bắt động sản đầu tư","Tiền thu từ bán, thanh lý bắt động sản đầu tư","Tiền thu từ bán, thanh lý bắt động sản đầu tư",,-,18.621,,,18621.0
"Tiền chỉ đầu tư, góp vốn vào các đơn vị khác","Tiền chỉ đầu tư, góp vốn vào các đơn vị khác","Tiền chỉ đầu tư, góp vốn vào các đơn vị khác",,-,(10.520),,,-10520.0
"Tiền thu đầu tư, góp vốn vào các đơn vị khác","Tiền thu đầu tư, góp vốn vào các đơn vị khác","Tiền thu đầu tư, góp vốn vào các đơn vị khác",,140.800,-,,140800.0,
"Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn","Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn","Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn",33,32,151,33.0,32.0,151.0
Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,,(490.662),(87.488),,-490662.0,-87488.0
LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNHTăng vốn cổ phần từ hoạt động góp vốn và/hoặc phát hành cổ phiếu,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNHTăng vốn cổ phần từ hoạt động góp vốn và/hoặc phát hành cổ phiếu,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNHTăng vốn cổ phần từ hoạt động góp vốn và/hoặc phát hành cổ phiếu,,2.830.960,-,,2830960.0,
"Cổ tức trả cho cổ đông, lợi nhuận đã chia","Cổ tức trả cho cổ đông, lợi nhuận đã chia","Cổ tức trả cho cổ đông, lợi nhuận đã chia",,(222),(540),,-222.0,-540.0
Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động tài chính,Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động tài chính,Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động tài chính,,2.830.738,(540),,2830738.0,-540.0
Lưu chuyển tiền thuần trong năm,Lưu chuyển tiền thuần trong năm,Lưu chuyển tiền thuần trong năm,,2.585.178,6.605.348,,2585178.0,6605348.0
Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,35,23.673.275,17.067.927,35.0,23673275.0,17067927.0
Tiền và các khoản tương đương tiền cuối năm,Tiền và các khoản tương đương tiền cuối năm,Tiền và các khoản tương đương tiền cuối năm,35,26.258.453,23.673.275,35.0,26258453.0,23673275.0
