row_label_raw,row_label_full,col_0,"Nhà cửa, vật kiến trúcTriệu đồng","numeric__Nhà cửa, vật kiến trúcTriệu đồng"
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,
Ngày 31 tháng 12 năm 2021,Nguyên giá > Ngày 31 tháng 12 năm 2021,Ngày 31 tháng 12 năm 2021,15.971,15971.0
Ngày 31 tháng 12 năm 2022,Nguyên giá > Ngày 31 tháng 12 năm 2022,Ngày 31 tháng 12 năm 2022,15.971,15971.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,
Ngày 31 tháng 12 năm 2021,Giá trị còn lại > Ngày 31 tháng 12 năm 2021,Ngày 31 tháng 12 năm 2021,15.971,15971.0
Ngày 31 tháng 12 năm 2022,Giá trị còn lại > Ngày 31 tháng 12 năm 2022,Ngày 31 tháng 12 năm 2022,15.971,15971.0
