row_label_raw,row_label_full,col_0,Quỹ dự phòngtài chínhTriệu đồng,Quỹ dự trữbổ sung vốnđiều lệTriệu đồng,Quỹ khác thuộcvốn chủ sở hữuTriệu đồng,Tổng cộngTriệu đồng,numeric__Quỹ dự phòngtài chínhTriệu đồng,numeric__Quỹ dự trữbổ sung vốnđiều lệTriệu đồng,numeric__Quỹ khác thuộcvốn chủ sở hữuTriệu đồng,numeric__Tổng cộngTriệu đồng
Ngày 1 tháng 1năm 2022,Ngày 1 tháng 1năm 2022,Ngày 1 tháng 1năm 2022,513.757,257.611,6.427,777.795,513757.0,257611.0,6427.0,777795.0
Trích lập các quỹ,Trích lập các quỹ,Trích lập các quỹ,180.787,90.394,2.438,273.619,180787.0,90394.0,2438.0,273619.0
Ngày 31 tháng 12năm 2022,Ngày 31 tháng 12năm 2022,Ngày 31 tháng 12năm 2022,694.544,348.005,8.865,1.051.414,694544.0,348005.0,8865.0,1051414.0
