row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
"Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)",,(539.551),(97.723),,-539551.0,-97723.0
(Tăng)/giảm khác về tài sản hoạt động,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > (Tăng)/giảm khác về tài sản hoạt động,(Tăng)/giảm khác về tài sản hoạt động,,(1.031.860),36.466,,-1031860.0,36466.0
Những thay đổi về nợ phải trả hoạt độngGiảm các khoản nợ chính phủ và NHNN,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về nợ phải trả hoạt độngGiảm các khoản nợ chính phủ và NHNN,Những thay đổi về nợ phải trả hoạt độngGiảm các khoản nợ chính phủ và NHNN,,(384),(258),,-384.0,-258.0
"Tăng/(giảm) các khoản tiền gửi, tiền vay các TCTD","LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng/(giảm) các khoản tiền gửi, tiền vay các TCTD","Tăng/(giảm) các khoản tiền gửi, tiền vay các TCTD",,5.694.501,(3.469.598),,5694501.0,-3469598.0
Tăng tiền gửi của khách hàng,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng tiền gửi của khách hàng,Tăng tiền gửi của khách hàng,,9.673.947,17.065.357,,9673947.0,17065357.0
Tăng phát hành giấy tờ có giá,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng phát hành giấy tờ có giá,Tăng phát hành giấy tờ có giá,,2.023.560,3.402.790,,2023560.0,3402790.0
"Tăng/(giảm) vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro","LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng/(giảm) vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro","Tăng/(giảm) vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro",,486.607,(7.744),,486607.0,-7744.0
Giảm các công cụ tài chính phải sinh,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm các công cụ tài chính phải sinh,Giảm các công cụ tài chính phải sinh,,(3.112),(2.459),,-3112.0,-2459.0
Tăng khác về nợ phải trả hoạt động,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng khác về nợ phải trả hoạt động,Tăng khác về nợ phải trả hoạt động,,1.036.280,344.547,,1036280.0,344547.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,245.102,6.693.376,,245102.0,6693376.0
