row_label_raw,row_label_full,col_0,Quá hạn,Quá hạn_1,Quá hạn_2,Quá hạn_3,Quá hạn_4,numeric__Quá hạn,numeric__Quá hạn_1,numeric__Quá hạn_2,numeric__Quá hạn_3,numeric__Quá hạn_4
,,,Dưới 90 ngàyTriệu đồng,Từ 91 đến 180 ngàyTriệu đồng,Từ 181 đến 360 ngàyTriệu đồng.,Trên 360 ngàyTriệu đồng,Tổng cộngTriệu đồng,,,,,
Cho vay khách hàng,Cho vay khách hàng,Cho vay khách hàng,16.407,55.696,43.654,775.286,891.043,16407.0,55696.0,43654.0,775286.0,891043.0
