row_label_raw,row_label_full,Thuế giá trị gia tăng,Ngày 31 tháng12 năm 2021Triệu đồng > 2.735,Phát sinh trong năm > Số phải nộpTriệu đồng > 19.472,Phát sinh trong năm > Số đã nộpTriệu đồng > (20.502),Ngày 31 tháng12 năm 2022Triệu đồng > 1.705,numeric__Ngày 31 tháng12 năm 2021Triệu đồng > 2.735,numeric__Phát sinh trong năm > Số phải nộpTriệu đồng > 19.472,numeric__Phát sinh trong năm > Số đã nộpTriệu đồng > (20.502),numeric__Ngày 31 tháng12 năm 2022Triệu đồng > 1.705
Thuế TNDN,Thuế TNDN,Thuế TNDN,78.530,460.103,(449.979),88.654,78530.0,460103.0,-449979.0,88654.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,15.414,161.358,(145.302),31.470,15414.0,161358.0,-145302.0,31470.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,14.666,155.206,(140.038),29.834,14666.0,155206.0,-140038.0,29834.0
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,748,6.032,(5.144),1.636,748.0,6032.0,-5144.0,1636.0
Thuế môn bài,Thuế môn bài,Thuế môn bài,-,118,(118),-,,118.0,-118.0,
Thuế khác,Thuế khác,Thuế khác,-,2,(2),-,,2.0,-2.0,
,,,96.679,640.933,(615.783),121.829,96679.0,640933.0,-615783.0,121829.0
