row_label_raw,row_label_full,col_0,Số cuối nămTriệu VND,Số đầu nămTriệu VND,numeric__Số cuối nămTriệu VND,numeric__Số đầu nămTriệu VND
"Cho vay các tổ chức kinh tế, cá nhân trong nước","Cho vay các tổ chức kinh tế, cá nhân trong nước","Cho vay các tổ chức kinh tế, cá nhân trong nước",1.076.979.856,951.427.266,1076979856.0,951427266.0
Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,10.000,-,10000.0,
Các khoản phải thu từ cho thuê tài chính,Các khoản phải thu từ cho thuê tài chính,Các khoản phải thu từ cho thuê tài chính,1.418.497,717.237,1418497.0,717237.0
Các khoản phải trả thay khách hàng,Các khoản phải trả thay khách hàng,Các khoản phải trả thay khách hàng,533.940,36.822,533940.0,36822.0
"Cho vay đổi với các tổ chức, cá nhân nước ngoài","Cho vay đổi với các tổ chức, cá nhân nước ngoài","Cho vay đổi với các tổ chức, cá nhân nước ngoài",38.055.692,36.557.455,38055692.0,36557455.0
,,,1.116.997.985,988.738.780,1116997985.0,988738780.0
