row_label_raw,row_label_full,Loại tiên tê,31/12/2019,31/12/2018,numeric__31/12/2019,numeric__31/12/2018
USD,USD,USD,23.170,23.190,23170.0,23190.0
EUR,EUR,EUR,26.210,26.546,26210.0,26546.0
GBP,GBP,GBP,30.490,29.420,30490.0,29420.0
CHF,CHF,CHF,23.912,23.581,23912.0,23581.0
JPY,JPY,JPY,"212,84","210,02",212.84,210.02
SGD,SGD,SGD,17.241,16.974,17241.0,16974.0
CAD,CAD,CAD,17.747,17.007,17747.0,17007.0
AUD,AUD,AUD,16.217,16.360,16217.0,16360.0
