row_label_raw,row_label_full,col_0,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán_1,Chứng khoán đầu tư sẵn sàng để bán_2,Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn_1,Tổng cộng,numeric__Chứng khoán đầu tư sẵn sàng để bán,numeric__Chứng khoán đầu tư sẵn sàng để bán_1,numeric__Chứng khoán đầu tư sẵn sàng để bán_2,numeric__Chứng khoán đầu tư giữ đến ngày đáo hạn,numeric__Chứng khoán đầu tư giữ đến ngày đáo hạn_1,numeric__Tổng cộng
,,,Dự phòng giảm giá,Dự phòng chung,Dự phòng cụ thể,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,,,,,,
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,,
Số dư đầu năm (trình bày lại),Số dư đầu năm (trình bày lại),Số dư đầu năm (trình bày lại),41.909,141.758,-,82.251,181.004,446.922,41909.0,141758.0,,82251.0,181004.0,446922.0
(Hoàn nhập)/ Trích lập (xem Thuyết minh số 29.2),(Hoàn nhập)/ Trích lập (xem Thuyết minh số 29.2),(Hoàn nhập)/ Trích lập (xem Thuyết minh số 29.2),(13.639),14.062,-,(8.546),530.637,522.514,-13639.0,14062.0,,-8546.0,530637.0,522514.0
Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,-,-,-,-,(419.000),(419.000),,,,,-419000.0,-419000.0
Giảm khác trong năm,Giảm khác trong năm,Giảm khác trong năm,(163),(375),-,(375),(51.549),(52.462),-163.0,-375.0,,-375.0,-51549.0,-52462.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,28.107,155.445,-,73.330,241.092,497.974,28107.0,155445.0,,73330.0,241092.0,497974.0
