row_label_raw,row_label_full,col_0,Trong nước,Nước ngoài,Loại trừ,Tổng cộng,numeric__Trong nước,numeric__Nước ngoài,numeric__Loại trừ,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Kết quả kinh doanh bộ phận,Kết quả kinh doanh bộ phận,Kết quả kinh doanh bộ phận,7.513.337,(93.213),59.904,7.480.028,7513337.0,-93213.0,59904.0,7480028.0
Tổng tài sản tại ngày cuối năm,Tổng tài sản tại ngày cuối năm,Tổng tài sản tại ngày cuối năm,1.291.801.528,41.723.192,(20.658.471),1.312.866.249,1291801528.0,41723192.0,-20658471.0,1312866249.0
Tổng nợ phải trả tại ngày cuối năm,Tổng nợ phải trả tại ngày cuối năm,Tổng nợ phải trả tại ngày cuối năm,1.237.202.132,33.273.430,(12.098.969),1.258.376.593,1237202132.0,33273430.0,-12098969.0,1258376593.0
