row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
Tiền gửi tại Ngân hàng Nhà nước Việt Nam,Tiền gửi tại Ngân hàng Nhà nước Việt Nam,Tiền gửi tại Ngân hàng Nhà nước Việt Nam,132.327.499,46.801.603,132327499.0,46801603.0
- Bằng VND,- Bằng VND,- Bằng VND,119.223.882,43.942.212,119223882.0,43942212.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,13.103.617,2.859.391,13103617.0,2859391.0
Tiền gửi tại Ngân hàng Trung ương Myanmar,Tiền gửi tại Ngân hàng Trung ương Myanmar,Tiền gửi tại Ngân hàng Trung ương Myanmar,-,927.600,,927600.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,-,927.600,,927600.0
Tiền gửi tại Ngân hàng Quốc gia Campuchia,Tiền gửi tại Ngân hàng Quốc gia Campuchia,Tiền gửi tại Ngân hàng Quốc gia Campuchia,1.240.291,1.049.436,1240291.0,1049436.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,1.240.291,1.049.436,1240291.0,1049436.0
Tiền gửi tại Ngân hàng Quốc gia Lào,Tiền gửi tại Ngân hàng Quốc gia Lào,Tiền gửi tại Ngân hàng Quốc gia Lào,1.687.639,1.406.520,1687639.0,1406520.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,1.687.639,1.406.520,1687639.0,1406520.0
,,,135.255.429,50.185.159,135255429.0,50185159.0
