row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu VND,%,Triệu VND,%,,,,
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,23.265.159,"2,08",28.359.981,"2,87",23265159.0,2.08,28359981.0,2.87
Công ty TNHH trên một thành viên với vốn Nhà nước trên 50%,Công ty TNHH trên một thành viên với vốn Nhà nước trên 50%,Công ty TNHH trên một thành viên với vốn Nhà nước trên 50%,3.416.995,"0,31",2.951.862,"0,30",3416995.0,0.31,2951862.0,0.3
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,277.606.671,"24,85",254.034.227,"25,68",277606671.0,24.85,254034227.0,25.68
Công ty cổ phần vốn Nhà nước trên 50%,Công ty cổ phần vốn Nhà nước trên 50%,Công ty cổ phần vốn Nhà nước trên 50%,65.658.232,"5,88",54.347.522,"5,50",65658232.0,5.88,54347522.0,5.5
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,331.609.672,"29,69",304.749.678,"30,82",331609672.0,29.69,304749678.0,30.82
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,725,-,52.908,"0,01",725.0,,52908.0,0.01
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,21.626.375,"1,94",21.519.701,"2,18",21626375.0,1.94,21519701.0,2.18
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,991.905,"0,09",1.346.569,"0,14",991905.0,0.09,1346569.0,0.14
"Doanh nghiệp tư nhân, cá nhân","Doanh nghiệp tư nhân, cá nhân","Doanh nghiệp tư nhân, cá nhân",391.959.180,"35,08",319.629.909,"32,32",391959180.0,35.08,319629909.0,32.32
"Đơn vị hành chính sự nghiệp, Đàng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đàng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đàng, đoàn thể và hiệp hội",763.831,"0,07",979.517,"0,10",763831.0,0.07,979517.0,0.1
Khác,Khác,Khác,99.240,"0,01",766.906,"0,08",99240.0,0.01,766906.0,0.08
,,,1.116.997.985,100,988.738.780,100,1116997985.0,100.0,988738780.0,100.0
