row_label_raw,row_label_full,col_0,Số cuối nămTriệu VND,Số đầu nămTriệu VND,numeric__Số cuối nămTriệu VND,numeric__Số đầu nămTriệu VND
Chứng khoán đầu tư,Chứng khoán đầu tư,Chứng khoán đầu tư,2.713.000,9.089.566,2713000.0,9089566.0
Tài sản khác,Tài sản khác,Tài sản khác,217.519,50.000,217519.0,50000.0
,,,2.930.519,9.139.566,2930519.0,9139566.0
