row_label_raw,row_label_full,col_0,Số cuối năm > Triệu VND,Số cuối năm > Số đầu nămTriệu VND,numeric__Số cuối năm > Triệu VND,numeric__Số cuối năm > Số đầu nămTriệu VND
"Vốn nhận tài trợ, ủy thác đầu tư, cho vay bằng VND","Vốn nhận tài trợ, ủy thác đầu tư, cho vay bằng VND","Vốn nhận tài trợ, ủy thác đầu tư, cho vay bằng VND",11.076.991,11.256.996,11076991.0,11256996.0
"Vốn nhận tài trợ, ủy thác đầu tư, cho vay bằng vàng và ngoại tệ","Vốn nhận tài trợ, ủy thác đầu tư, cho vay bằng vàng và ngoại tệ","Vốn nhận tài trợ, ủy thác đầu tư, cho vay bằng vàng và ngoại tệ",1.309.430,1.039.200,1309430.0,1039200.0
,,,12.386.421,12.296.196,12386421.0,12296196.0
