row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm(Trình bày lại),numeric__Số cuối năm,numeric__Số đầu năm(Trình bày lại)
,,,Triệu VND,Triệu VND,,
1. Bảo lãnh vay vốn,1. Bảo lãnh vay vốn,1. Bảo lãnh vay vốn,5.353.955,4.712.259,5353955.0,4712259.0
2. Cam kết giao dịch hồi đoái,2. Cam kết giao dịch hồi đoái,2. Cam kết giao dịch hồi đoái,3.274.646,6.000.257,3274646.0,6000257.0
- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,1.647.813,2.628.996,1647813.0,2628996.0
- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,1.626.833,3.371.261,1626833.0,3371261.0
3. Cam kết trong nghiệp vụ L/C,3. Cam kết trong nghiệp vụ L/C,3. Cam kết trong nghiệp vụ L/C,68.683.562,61.876.656,68683562.0,61876656.0
4. Bảo lãnh khác,4. Bảo lãnh khác,4. Bảo lãnh khác,145.684.887,145.891.703,145684887.0,145891703.0
5. Các cam kết khác,5. Các cam kết khác,5. Các cam kết khác,8.771.607,7.935.991,8771607.0,7935991.0
,,,231.768.656,226.416.866,231768656.0,226416866.0
