row_label_raw,row_label_full,col_0,Năm nay,Năm trước(trình bày lại),numeric__Năm nay,numeric__Năm trước(trình bày lại)
,,,Triệu VND,Triệu VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,7.631.601,9.580.872,7631601.0,9580872.0
Trích lập trong năm,Trích lập trong năm,Trích lập trong năm,1.915.811,1.285.939,1915811.0,1285939.0
Sử dụng dự phòng tất toán trái phiếu trong năm,Sử dụng dự phòng tất toán trái phiếu trong năm,Sử dụng dự phòng tất toán trái phiếu trong năm,(3.248.287),(3.235.210),-3248287.0,-3235210.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,6.299.125,7.631.601,6299125.0,7631601.0
