row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm(trình bày lại),numeric__Số cuối năm,numeric__Số đầu năm(trình bày lại)
,,,Triệu VND,Triệu VND,,
Dự phòng rủi ro cho vay khách hàng tại Việt Nam,Dự phòng rủi ro cho vay khách hàng tại Việt Nam,Dự phòng rủi ro cho vay khách hàng tại Việt Nam,13.923.743,11.869.753,13923743.0,11869753.0
Dự phòng rủi ro cho vay khách hàng tại các thị trường nước ngoài,Dự phòng rủi ro cho vay khách hàng tại các thị trường nước ngoài,Dự phòng rủi ro cho vay khách hàng tại các thị trường nước ngoài,708.393,534.556,708393.0,534556.0
,,,14.632.136,12.404.309,14632136.0,12404309.0
