row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu VND,%,Triệu VND,%,,,,
"Nông, lâm nghiệp và thủy sản","Nông, lâm nghiệp và thủy sản","Nông, lâm nghiệp và thủy sản",47.244.686,"4,23",45.121.029,"4,56",47244686.0,4.23,45121029.0,4.56
Khai khoáng,Khai khoáng,Khai khoáng,11.824.738,"1,06",12.248.303,"1,24",11824738.0,1.06,12248303.0,1.24
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",184.205.141,"16,49",166.931.886,"16,88",184205141.0,16.49,166931886.0,16.88
"Sản xuất và phân phối điện, khí đốt và nước","Sản xuất và phân phối điện, khí đốt và nước","Sản xuất và phân phối điện, khí đốt và nước",54.226.819,"4,85",47.045.376,"4,76",54226819.0,4.85,47045376.0,4.76
Xây dựng,Xây dựng,Xây dựng,105.612.427,"9,46",104.593.592,"10,58",105612427.0,9.46,104593592.0,10.58
"Bán buôn và bán lẻ; sửa chữa ô tô, xe máy và xe có động cơ khác","Bán buôn và bán lẻ; sửa chữa ô tô, xe máy và xe có động cơ khác","Bán buôn và bán lẻ; sửa chữa ô tô, xe máy và xe có động cơ khác",340.021.921,"30,44",283.854.760,"28,71",340021921.0,30.44,283854760.0,28.71
Vận tải kho bãi,Vận tải kho bãi,Vận tải kho bãi,45.798.432,"4,10",46.730.422,"4,73",45798432.0,4.1,46730422.0,4.73
Dịch vụ,Dịch vụ,Dịch vụ,145.510.899,"13,03",115.091.827,"11,64",145510899.0,13.03,115091827.0,11.64
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,29.960.325,"2,68",29.131.264,"2,95",29960325.0,2.68,29131264.0,2.95
Ngành khác,Ngành khác,Ngành khác,152.592.597,"13,66",137.990.321,"13,95",152592597.0,13.66,137990321.0,13.95
,,,1.116.997.985,100,988.738.780,100,1116997985.0,100.0,988738780.0,100.0
