row_label_raw,row_label_full,col_0,Dự phòng cụ thể,Dự phòng chung,Tổng cộng,numeric__Dự phòng cụ thể,numeric__Dự phòng chung,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư tại ngày 01/01/2018,Số dư tại ngày 01/01/2018,Số dư tại ngày 01/01/2018,993,58.347,59.340,993.0,58347.0,59340.0
Trích lập dự phòng trong năm,Trích lập dự phòng trong năm,Trích lập dự phòng trong năm,40,50.262,50.302,40.0,50262.0,50302.0
Số dư tại ngày 31/12/2018,Số dư tại ngày 31/12/2018,Số dư tại ngày 31/12/2018,1.033,108.609,109.642,1033.0,108609.0,109642.0
(Hoàn nhập)/Trích lập dự phòng trong năm,(Hoàn nhập)/Trích lập dự phòng trong năm,(Hoàn nhập)/Trích lập dự phòng trong năm,(6),36.556,36.550,-6.0,36556.0,36550.0
Số dư tại ngày 31/12/2019,Số dư tại ngày 31/12/2019,Số dư tại ngày 31/12/2019,1.027,145.165,146.192,1027.0,145165.0,146192.0
