row_label_raw,row_label_full,col_0,Dự phòng cụ thể,Dự phòng chung,Tổng cộng,numeric__Dự phòng cụ thể,numeric__Dự phòng chung,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm (Trình bày lại),Số dư đầu năm (Trình bày lại),Số dư đầu năm (Trình bày lại),5.288.042,7.116.267,12.404.309,5288042.0,7116267.0,12404309.0
Trích lập dự phòng rủi ro trong năm,Trích lập dự phòng rủi ro trong năm,Trích lập dự phòng rủi ro trong năm,17.265.868,913.687,18.179.555,17265868.0,913687.0,18179555.0
Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,(16.019.008),-,(16.019.008),-16019008.0,,-16019008.0
Tăng/ (giảm) khác trong năm,Tăng/ (giảm) khác trong năm,Tăng/ (giảm) khác trong năm,67.359,(79),67.280,67359.0,-79.0,67280.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,6.602.261,8.029.875,14.632.136,6602261.0,8029875.0,14632136.0
