row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hiện tại,Số cuối năm > Tỷ phần nằm giữ,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hiện tại,Số đầu năm > Tỷ phần nằm giữ,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hiện tại,numeric__Số cuối năm > Tỷ phần nằm giữ,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hiện tại,numeric__Số đầu năm > Tỷ phần nằm giữ
,,,Triệu VND,Triệu VND,%,Triệu VND,Triệu VND,%,,,,,,
VALC,VALC,VALC,244.207,605.550,"18,52",244.207,584.148,"18,52",244207.0,605550.0,18.52,244207.0,584148.0,18.52
Cavifood,Cavifood,Cavifood,-,-,"33,00",-,-,"33,00",,,33.0,,,33.0
,,,244.207,605.550,,244.207,584.148,,244207.0,605550.0,,244207.0,584148.0,
