row_label_raw,row_label_full,col_0,Số dư đầu năm(Trình bày lại),Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số dư cuối năm,numeric__Số dư đầu năm(Trình bày lại),numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số dư cuối năm
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Thuế GTGT,Thuế GTGT,Thuế GTGT,60.342,562.422,(598.602),24.162,60342.0,562422.0,-598602.0,24162.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,470.813,2.160.914,(1.871.349),760.378,470813.0,2160914.0,-1871349.0,760378.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,107.895,1.072.122,(1.061.279),118.738,107895.0,1072122.0,-1061279.0,118738.0
"Các khoản phảinộp khác và các khoản phí, lệ phí","Các khoản phảinộp khác và các khoản phí, lệ phí","Các khoản phảinộp khác và các khoản phí, lệ phí",184.297,56.746,(65.548),175.495,184297.0,56746.0,-65548.0,175495.0
,,,823.347,3.852.204,(3.596.778),1.078.773,823347.0,3852204.0,-3596778.0,1078773.0
