row_label_raw,row_label_full,col_0,Đơn vị tính: VND,Đơn vị tính: VND_1,Đơn vị tính: VND_2,Đơn vị tính: VND_3,numeric__Đơn vị tính: VND,numeric__Đơn vị tính: VND_1,numeric__Đơn vị tính: VND_2,numeric__Đơn vị tính: VND_3
,,,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng,Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng,,,,
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,,,,,,,,
Thuế thu nhập hoãn lại phát sinh liên quan đến việc phân bổ thu nhập chịu thuế từ việc cho thuê đất và hạ tầng tại các khu công nghiệp theo thời gian,Thuế thu nhập hoãn lại phải trả > Thuế thu nhập hoãn lại phát sinh liên quan đến việc phân bổ thu nhập chịu thuế từ việc cho thuê đất và hạ tầng tại các khu công nghiệp theo thời gian,Thuế thu nhập hoãn lại phát sinh liên quan đến việc phân bổ thu nhập chịu thuế từ việc cho thuê đất và hạ tầng tại các khu công nghiệp theo thời gian,32.304.784.320,33.137.025.320,(832.241.000),(832.241.000),32304784320.0,33137025320.0,-832241000.0,-832241000.0
,,,32.304.784.320,33.137.025.320,,,32304784320.0,33137025320.0,,
Thu nhập thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh riêng,Thuế thu nhập hoãn lại phải trả > Thu nhập thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh riêng,Thu nhập thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh riêng,,,(832.241.000),(832.241.000),,,-832241000.0,-832241000.0
