row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Đơn vị tính: VND > Số đầu năm > Giá trị,Đơn vị tính: VND > Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị,numeric__Đơn vị tính: VND > Số đầu năm > Dự phòng
Dự án Khu đô thị Phúc Ninh,Dự án Khu đô thị Phúc Ninh,Dự án Khu đô thị Phúc Ninh,1.119.329.422.009,-,1.113.431.771.966,-,1119329422009.0,,1113431771966.0,
Dự án Khu công nghiệp Nam Son - Hạp Lĩnh,Dự án Khu công nghiệp Nam Son - Hạp Lĩnh,Dự án Khu công nghiệp Nam Son - Hạp Lĩnh,674.702.179.625,-,635.931.308.736,-,674702179625.0,,635931308736.0,
Các dự án khác,Các dự án khác,Các dự án khác,96.600.157,-,19.127.577.210,-,96600157.0,,19127577210.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.794.128.201.791,-,1.768.490.657.912,-,1794128201791.0,,1768490657912.0,
