row_label_raw,row_label_full,col_0,Số lượng (cổ phiếu),Số lượng (cổ phiếu)_1,numeric__Số lượng (cổ phiếu),numeric__Số lượng (cổ phiếu)_1
,,,Số cuối năm,Số đầu năm,,
Cổ phiếu đăng ký phát hành,Cổ phiếu đăng ký phát hành,Cổ phiếu đăng ký phát hành,767.604.759,767.604.759,767604759.0,767604759.0
Cổ phiếu đã bán ra công chúng,Cổ phiếu đã bán ra công chúng,Cổ phiếu đã bán ra công chúng,767.604.759,767.604.759,767604759.0,767604759.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,767.604.759,767.604.759,767604759.0,767604759.0
Cổ phiếu đang lưu hành,Cổ phiếu đang lưu hành,Cổ phiếu đang lưu hành,767.604.759,767.604.759,767604759.0,767604759.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,767.604.759,767.604.759,767604759.0,767604759.0
