row_label_raw,row_label_full,Tên công ty,Số cuối năm > Số cổ phiếu,Số cuối năm > Giá trị ghi số (VND),Số cuối năm > Giá trị hợp lý,Số cuối năm > Dự phòng,Số đầu năm > Số cổ phiếu,Số đầu năm > Giá trị ghi số (VND),Số đầu năm > Giá trị hợp lý,Số đầu năm > Dự phòng,numeric__Số cuối năm > Số cổ phiếu,numeric__Số cuối năm > Giá trị ghi số (VND),numeric__Số cuối năm > Giá trị hợp lý,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Số cổ phiếu,numeric__Số đầu năm > Giá trị ghi số (VND),numeric__Số đầu năm > Giá trị hợp lý,numeric__Số đầu năm > Dự phòng
Công ty Cổ phần Công nghệ Viễn thông Sài Gòn,Công ty Cổ phần Công nghệ Viễn thông Sài Gòn,Công ty Cổ phần Công nghệ Viễn thông Sài Gòn,31.793.846,582.461.891.074,548.807.843.500,33.654.047.574,31.793.846,582.461.891.074,359.270.459.800,223.191.431.274,31793846.0,582461891074.0,548807843500.0,33654047574.0,31793846.0,582461891074.0,359270459800.0,223191431274.0
Công ty Cổ phần Khu Công nghiệp Sài Gòn - Nhơn Hội Công ty Cổ phần Đầu tư Sài Gòn – Đà Nẵng,Công ty Cổ phần Khu Công nghiệp Sài Gòn - Nhơn Hội Công ty Cổ phần Đầu tư Sài Gòn – Đà Nẵng,Công ty Cổ phần Khu Công nghiệp Sài Gòn - Nhơn Hội Công ty Cổ phần Đầu tư Sài Gòn – Đà Nẵng,12.000.000,120.000.000.000,(*),-,12.000.000,120.000.000.000,(*),-,12000000.0,120000000000.0,,,12000000.0,120000000000.0,,
Công ty Cổ phần Khu Công nghiệp Sài Gòn - Nhơn Hội Công ty Cổ phần Đầu tư Sài Gòn – Đà Nẵng,Công ty Cổ phần Khu Công nghiệp Sài Gòn - Nhơn Hội Công ty Cổ phần Đầu tư Sài Gòn – Đà Nẵng,Công ty Cổ phần Khu Công nghiệp Sài Gòn - Nhơn Hội Công ty Cổ phần Đầu tư Sài Gòn – Đà Nẵng,9.600.000,96.000.000.000,(*),-,9.600.000,96.000.000.000,(*),-,9600000.0,96000000000.0,,,9600000.0,96000000000.0,,
Công ty Cổ phần Scanviwood,Công ty Cổ phần Scanviwood,Công ty Cổ phần Scanviwood,1.077.528,7.204.600.000,(*),7.204.600.000,1.077.528,7.204.600.000,(*),7.204.600.000,1077528.0,7204600000.0,,7204600000.0,1077528.0,7204600000.0,,7204600000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,805.666.491.074,,,,805.666.491.074,,,,805666491074.0,,,,805666491074.0,,
