row_label_raw,row_label_full,Năm trước > Số đầu năm > - Lợi nhuận thuần trong năm > Số cuối năm > Năm nay > Số đầu năm > - Lợi nhuận thuần trong năm > Số cuối năm,Vốn cổ phần đã góp > Năm trước > 7.676.047.590.000 > - > 7.676.047.590.000 > Năm nay > 7.676.047.590.000 > - > 7.676.047.590.000,Thặng dư vốn cổ phần > Năm trước > 2.742.998.570.000 > - > 2.742.998.570.000 > Năm nay > 2.742.998.570.000 > - > 2.742.998.570.000,Quỹ đầu tư phát triển > Năm trước > 2.223.693.823 > - > 2.223.693.823 > Năm nay > 2.223.693.823 > - > 2.223.693.823,Lợi nhuận sau thuế chưa phân phối > Năm trước > 1.049.588.371.879 > 923.601.920.604 > 1.973.190.292.483 > Năm nay > 1.973.190.292.483 > 14.395.899.931 > 1.987.586.192.414,Đơn vị tính: VND Tổng cộng > Năm trước > 11.470.858.225.702 > 923.601.920.604 > 12.394.460.146.306 > Năm nay > 12.394.460.146.306 > 14.395.899.931 > 12.408.856.046.237,numeric__Vốn cổ phần đã góp > Năm trước > 7.676.047.590.000 > - > 7.676.047.590.000 > Năm nay > 7.676.047.590.000 > - > 7.676.047.590.000,numeric__Thặng dư vốn cổ phần > Năm trước > 2.742.998.570.000 > - > 2.742.998.570.000 > Năm nay > 2.742.998.570.000 > - > 2.742.998.570.000,numeric__Quỹ đầu tư phát triển > Năm trước > 2.223.693.823 > - > 2.223.693.823 > Năm nay > 2.223.693.823 > - > 2.223.693.823,numeric__Lợi nhuận sau thuế chưa phân phối > Năm trước > 1.049.588.371.879 > 923.601.920.604 > 1.973.190.292.483 > Năm nay > 1.973.190.292.483 > 14.395.899.931 > 1.987.586.192.414,numeric__Đơn vị tính: VND Tổng cộng > Năm trước > 11.470.858.225.702 > 923.601.920.604 > 12.394.460.146.306 > Năm nay > 12.394.460.146.306 > 14.395.899.931 > 12.408.856.046.237
22.2 Chi tiết vốn đầu tư của chủ sở hữu,22.2 Chi tiết vốn đầu tư của chủ sở hữu,22.2 Chi tiết vốn đầu tư của chủ sở hữu,22.2 Chi tiết vốn đầu tư của chủ sở hữu,22.2 Chi tiết vốn đầu tư của chủ sở hữu,22.2 Chi tiết vốn đầu tư của chủ sở hữu,22.2 Chi tiết vốn đầu tư của chủ sở hữu,22.2 Chi tiết vốn đầu tư của chủ sở hữu,,,,,
,,,Số cuối năm,Số cuối năm,Số đầu năm,Số đầu năm,Số đầu năm,,,,,
,,,Tổng số,Cổ phiếu thường,Cổ phiếu ưu đãi,Tổng số,Cổ phiếu thường,,,,,
Vốn góp của cổ đông,22.2 Chi tiết vốn đầu tư của chủ sở hữu > Vốn góp của cổ đông,Vốn góp của cổ đông,7.676.047.590.000,7.676.047.590.000,-,7.676.047.590.000,7.676.047.590.000,7676047590000.0,7676047590000.0,,7676047590000.0,7676047590000.0
Thặng dư vốn cổ phần,22.2 Chi tiết vốn đầu tư của chủ sở hữu > Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,2.742.998.570.000,2.742.998.570.000,-,2.742.998.570.000,2.742.998.570.000,2742998570000.0,2742998570000.0,,2742998570000.0,2742998570000.0
TỔNG CỘNG,22.2 Chi tiết vốn đầu tư của chủ sở hữu > TỔNG CỘNG,TỔNG CỘNG,10.419.046.160.000,10.419.046.160.000,-,10.419.046.160.000,10.419.046.160.000,10419046160000.0,10419046160000.0,,10419046160000.0,10419046160000.0
