row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > VND Giảm,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > VND Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ
Vay dài hạn,Vay dài hạn,Vay dài hạn,2.544.090.588.890,2.544.090.588.890,303.087.946.782,1.076.953.400.549,1.770.225.135.123,1.770.225.135.123,2544090588890.0,2544090588890.0,303087946782.0,1076953400549.0,1770225135123.0,1770225135123.0
"Nhóm các Ngân hàng BNP Paribas, Ngân hàng Credit Agricole và Ngân hàng Xuất nhập khẩu Trung Quốc","Nhóm các Ngân hàng BNP Paribas, Ngân hàng Credit Agricole và Ngân hàng Xuất nhập khẩu Trung Quốc","Nhóm các Ngân hàng BNP Paribas, Ngân hàng Credit Agricole và Ngân hàng Xuất nhập khẩu Trung Quốc",1.389.300.000.000,1.389.300.000.000,-,511.119.997.923,878.180.002.077,878.180.002.077,1389300000000.0,1389300000000.0,,511119997923.0,878180002077.0,878180002077.0
Ngân hàng TMCP Công thương Việt Nam,Ngân hàng TMCP Công thương Việt Nam,Ngân hàng TMCP Công thương Việt Nam,984.722.919.507,984.722.919.507,-,493.232.336.967,491.490.582.540,491.490.582.540,984722919507.0,984722919507.0,,493232336967.0,491490582540.0,491490582540.0
Ngân hàng TMCP Sài Gòn - Hà Nội,Ngân hàng TMCP Sài Gòn - Hà Nội,Ngân hàng TMCP Sài Gòn - Hà Nội,127.146.331.593,127.146.331.593,254.972.590.092,45.927.453.000,336.191.468.685,336.191.468.685,127146331593.0,127146331593.0,254972590092.0,45927453000.0,336191468685.0,336191468685.0
Ngân hàng TMCP Phát triển Nhà Thành phố Hồ Chí Minh - Chỉ nhánh Cà Mau,Ngân hàng TMCP Phát triển Nhà Thành phố Hồ Chí Minh - Chỉ nhánh Cà Mau,Ngân hàng TMCP Phát triển Nhà Thành phố Hồ Chí Minh - Chỉ nhánh Cà Mau,18.940.274.882,18.940.274.882,48.115.356.690,16.430.590.419,50.625.041.153,50.625.041.153,18940274882.0,18940274882.0,48115356690.0,16430590419.0,50625041153.0,50625041153.0
Ngân hàng TMCP Công thương Việt Nam - Chỉ nhánh Bạc Liêu,Ngân hàng TMCP Công thương Việt Nam - Chỉ nhánh Bạc Liêu,Ngân hàng TMCP Công thương Việt Nam - Chỉ nhánh Bạc Liêu,23.981.062.908,23.981.062.908,-,10.243.022.240,13.738.040.668,13.738.040.668,23981062908.0,23981062908.0,,10243022240.0,13738040668.0,13738040668.0
,,,2.544.090.588.890,2.544.090.588.890,303.087.946.782,1.076.953.400.549,1.770.225.135.123,1.770.225.135.123,2544090588890.0,2544090588890.0,303087946782.0,1076953400549.0,1770225135123.0,1770225135123.0
Trong đó:- Số phải trả trong vòng 12 tháng,Trong đó:- Số phải trả trong vòng 12 tháng,Trong đó:- Số phải trả trong vòng 12 tháng,1.035.820.858.849,,,,1.141.752.639.882,,1035820858849.0,,,,1141752639882.0,
- Số phải trả sau 12 tháng,- Số phải trả sau 12 tháng,- Số phải trả sau 12 tháng,1.508.269.730.041,,,,628.472.495.241,,1508269730041.0,,,,628472495241.0,
