row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Bán hàng,Bán hàng,Bán hàng,Bán hàng,Bán hàng,,
Công ty Cổ phần Vận tải Dầu khí Vũng Tàu,Bán hàng > Công ty Cổ phần Vận tải Dầu khí Vũng Tàu,Công ty Cổ phần Vận tải Dầu khí Vũng Tàu,23.377.500,1.027.500,23377500.0,1027500.0
Công ty Cổ phần Xây lắp đường ống bề chứa Dầu khí,Bán hàng > Công ty Cổ phần Xây lắp đường ống bề chứa Dầu khí,Công ty Cổ phần Xây lắp đường ống bề chứa Dầu khí,-,53.400.000.000,,53400000000.0
,,,23.377.500,53.401.027.500,23377500.0,53401027500.0
,,,Năm nay,Năm trước,,
,,,VND,VND,,
"Mua hàng hóa, dịch vụ","Mua hàng hóa, dịch vụ","Mua hàng hóa, dịch vụ","Mua hàng hóa, dịch vụ","Mua hàng hóa, dịch vụ",,
Tập đoàn Dầu khí Việt Nam,"Mua hàng hóa, dịch vụ > Tập đoàn Dầu khí Việt Nam",Tập đoàn Dầu khí Việt Nam,2.330.259.949.864,1.732.026.871.945,2330259949864.0,1732026871945.0
Tổng Công ty Điện lực Dầu khí Việt Nam,"Mua hàng hóa, dịch vụ > Tổng Công ty Điện lực Dầu khí Việt Nam",Tổng Công ty Điện lực Dầu khí Việt Nam,269.904.986.249,294.714.272.297,269904986249.0,294714272297.0
Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP - Chi nhánh Kinh doanh Hóa chất Dầu khí,"Mua hàng hóa, dịch vụ > Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP - Chi nhánh Kinh doanh Hóa chất Dầu khí",Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP - Chi nhánh Kinh doanh Hóa chất Dầu khí,90.227.950.825,-,90227950825.0,
Công ty Cổ phần Dịch vụ Bảo vệ An ninh Dầu khí Việt Nam,"Mua hàng hóa, dịch vụ > Công ty Cổ phần Dịch vụ Bảo vệ An ninh Dầu khí Việt Nam",Công ty Cổ phần Dịch vụ Bảo vệ An ninh Dầu khí Việt Nam,14.407.822.986,12.789.406.240,14407822986.0,12789406240.0
Chi nhánh Tổng Công ty Khí Việt Nam - Công ty Khí Cà Mau,"Mua hàng hóa, dịch vụ > Chi nhánh Tổng Công ty Khí Việt Nam - Công ty Khí Cà Mau",Chi nhánh Tổng Công ty Khí Việt Nam - Công ty Khí Cà Mau,15.528.738.508,-,15528738508.0,
Công ty Cổ phần Thương mại Dầu khí,"Mua hàng hóa, dịch vụ > Công ty Cổ phần Thương mại Dầu khí",Công ty Cổ phần Thương mại Dầu khí,8.324.114.120,-,8324114120.0,
Công ty Cổ phần Xăng dầu Dầu khí Sài Gòn,"Mua hàng hóa, dịch vụ > Công ty Cổ phần Xăng dầu Dầu khí Sài Gòn",Công ty Cổ phần Xăng dầu Dầu khí Sài Gòn,6.356.363.742,10.620.540.620,6356363742.0,10620540620.0
Công ty Cổ phần Vận tải Dầu khí Vũng Tàu,"Mua hàng hóa, dịch vụ > Công ty Cổ phần Vận tải Dầu khí Vũng Tàu",Công ty Cổ phần Vận tải Dầu khí Vũng Tàu,4.606.348.000,5.776.476.560,4606348000.0,5776476560.0
Viện Dầu khí Việt Nam,"Mua hàng hóa, dịch vụ > Viện Dầu khí Việt Nam",Viện Dầu khí Việt Nam,3.834.943.685,16.204.226.043,3834943685.0,16204226043.0
Công ty Cổ phần Phân bón và Hóa chất Dầu khí Tây Nam Bộ,"Mua hàng hóa, dịch vụ > Công ty Cổ phần Phân bón và Hóa chất Dầu khí Tây Nam Bộ",Công ty Cổ phần Phân bón và Hóa chất Dầu khí Tây Nam Bộ,3.057.649.082,2.145.497.437,3057649082.0,2145497437.0
Công ty Cổ phần Dầu khí Mê Kông,"Mua hàng hóa, dịch vụ > Công ty Cổ phần Dầu khí Mê Kông",Công ty Cổ phần Dầu khí Mê Kông,2.901.600.000,1.530.500.000,2901600000.0,1530500000.0
Công ty Cổ phần Phân bón và Hóa chất Dầu khí Đông Nam Bộ,"Mua hàng hóa, dịch vụ > Công ty Cổ phần Phân bón và Hóa chất Dầu khí Đông Nam Bộ",Công ty Cổ phần Phân bón và Hóa chất Dầu khí Đông Nam Bộ,2.707.844.193,2.645.099.397,2707844193.0,2645099397.0
Tổng công ty Bảo dưỡng - Sửa chữa Công trình Dầu Khí - Công ty Cổ phần,"Mua hàng hóa, dịch vụ > Tổng công ty Bảo dưỡng - Sửa chữa Công trình Dầu Khí - Công ty Cổ phần",Tổng công ty Bảo dưỡng - Sửa chữa Công trình Dầu Khí - Công ty Cổ phần,2.541.392.393,-,2541392393.0,
Công ty CP Bảo dưỡng và Sửa chữa công trình Dầu khí,"Mua hàng hóa, dịch vụ > Công ty CP Bảo dưỡng và Sửa chữa công trình Dầu khí",Công ty CP Bảo dưỡng và Sửa chữa công trình Dầu khí,2.324.718.800,4.418.856.112,2324718800.0,4418856112.0
Công ty Cổ phần Vận tải Dầu khí Đông Dương,"Mua hàng hóa, dịch vụ > Công ty Cổ phần Vận tải Dầu khí Đông Dương",Công ty Cổ phần Vận tải Dầu khí Đông Dương,2.282.294.258,2.385.224.100,2282294258.0,2385224100.0
Công ty CP Đầu tư hạ tầng và Đô thị Dầu Khí,"Mua hàng hóa, dịch vụ > Công ty CP Đầu tư hạ tầng và Đô thị Dầu Khí",Công ty CP Đầu tư hạ tầng và Đô thị Dầu Khí,1.442.628.000,-,1442628000.0,
Công ty Cổ phần Đào tạo Kỹ thuật PVD,"Mua hàng hóa, dịch vụ > Công ty Cổ phần Đào tạo Kỹ thuật PVD",Công ty Cổ phần Đào tạo Kỹ thuật PVD,1.089.500.000,380.000.000,1089500000.0,380000000.0
Công ty Cổ phần Xây lắp đường ống bề chứa Dầu khí,"Mua hàng hóa, dịch vụ > Công ty Cổ phần Xây lắp đường ống bề chứa Dầu khí",Công ty Cổ phần Xây lắp đường ống bề chứa Dầu khí,843.035.003,7.103.734.330,843035003.0,7103734330.0
Trường Cao đẳng Nghề Dầu khí,"Mua hàng hóa, dịch vụ > Trường Cao đẳng Nghề Dầu khí",Trường Cao đẳng Nghề Dầu khí,633.260.000,15.004.420.866,633260000.0,15004420866.0
