row_label_raw,row_label_full,col_0,31/12/2020,01/01/2020(dã điều chỉnh),numeric__31/12/2020,numeric__01/01/2020(dã điều chỉnh)
,,,VND,VND,,
Thuế suất Thuế TNDN sử dụng để xác định giá trị Thuế thu nhập hoãn lại phải trả,Thuế suất Thuế TNDN sử dụng để xác định giá trị Thuế thu nhập hoãn lại phải trả,Thuế suất Thuế TNDN sử dụng để xác định giá trị Thuế thu nhập hoãn lại phải trả,20%,20%,0.2,0.2
Thuế thu nhập hoãn lại phải trả phát sinh từ các khoản chênh lệch tạm thời chịu thuế,Thuế thu nhập hoãn lại phải trả phát sinh từ các khoản chênh lệch tạm thời chịu thuế,Thuế thu nhập hoãn lại phải trả phát sinh từ các khoản chênh lệch tạm thời chịu thuế,69.556.972.295,62.721.344.154,69556972295.0,62721344154.0
Số bù trừ với tài sản Thuế thu nhập hoãn lại,Số bù trừ với tài sản Thuế thu nhập hoãn lại,Số bù trừ với tài sản Thuế thu nhập hoãn lại,(8.432.192.411),-,-8432192411.0,
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,61.124.779.884,62.721.344.154,61124779884.0,62721344154.0
