row_label_raw,row_label_full,Tên công ty,Địa chỉ,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,Hoạt động kinh doanh chính,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ quyền biểu quyết,numeric__Hoạt động kinh doanh chính
Công ty Cổ phần Viglacera Thăng Long,Công ty Cổ phần Viglacera Thăng Long,Công ty Cổ phần Viglacera Thăng Long,Vĩnh Phúc,"51,07%","51,07%",Sản xuất và kinh doanh gạch men,,0.5107,0.5107,
Công ty Cổ phần Viglacera Tiên Sơn,Công ty Cổ phần Viglacera Tiên Sơn,Công ty Cổ phần Viglacera Tiên Sơn,Bắc Ninh,"51,00%","51,00%",Sản xuất và kinh doanh gạch men,,0.51,0.51,
Công ty Cổ phần Viglacera Hà Nội,Công ty Cổ phần Viglacera Hà Nội,Công ty Cổ phần Viglacera Hà Nội,Hà Nội,"51,00%","51,00%",Sản xuất và kinh doanh gạch men,,0.51,0.51,
Công ty Cổ phần Bê tông khí Viglacera,Công ty Cổ phần Bê tông khí Viglacera,Công ty Cổ phần Bê tông khí Viglacera,Bắc Ninh,"96,19%","97,69%",Sản xuất gạch chịu áp,,0.9619,0.9769,
Công ty Cổ phần Kinh doanh Gạch,Công ty Cổ phần Kinh doanh Gạch,Công ty Cổ phần Kinh doanh Gạch,Hà Nội,"51,02%",100%,Kinh doanh gạch men,,0.5102,1.0,
