row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2020 > VND,Năm 2019 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2020 > VND,numeric__Năm 2019 > VND
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,28,9.455.265.891.661,10.161.631.223.213,,28.0,9455265891661.0,10161631223213.0
02,02,02,2. Các khoản giảm trừ doanh thu,29,22.216.906.381,15.989.547.766,,29.0,22216906381.0,15989547766.0
10,10,10,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,30,9.433.048.985.280,10.145.641.675.447,,30.0,9433048985280.0,10145641675447.0
11,11,11,4. Giá vốn hàng bán,31,7.105.367.181.452,7.725.612.871.548,,31.0,7105367181452.0,7725612871548.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,2.327.681.803.828,2.420.028.803.899,,,2327681803828.0,2420028803899.0
21,21,21,6. Doanh thu hoạt động tài chính,32,95.295.310.222,97.632.488.470,,32.0,95295310222.0,97632488470.0
22,22,22,7. Chi phí tài chính,33,198.848.809.955,211.003.944.890,,33.0,198848809955.0,211003944890.0
23,23,23,Trong đó: Chi phí lãi vay,,160.976.347.894,169.334.473.752,,,160976347894.0,169334473752.0
24,24,24,"8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết",4b,4.273.864.886,3.130.416.384,,,4273864886.0,3130416384.0
25,25,25,9. Chi phí bán hàng,34,758.237.615.422,752.474.477.932,,34.0,758237615422.0,752474477932.0
26,26,26,10. Chi phí quản lý doanh nghiệp,35,603.781.853.572,567.908.554.764,,35.0,603781853572.0,567908554764.0
30,30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,866.382.699.987,989.404.731.167,,,866382699987.0,989404731167.0
31,31,31,12. Thu nhập khác,36,71.180.972.178,57.410.256.626,,36.0,71180972178.0,57410256626.0
32,32,32,13. Chi phí khác,37,96.862.620.170,76.674.786.605,,37.0,96862620170.0,76674786605.0
40,40,40,14. Lợi nhuận khác,,(25.681.647.992),(19.264.529.979),,,-25681647992.0,-19264529979.0
50,50,50,15. Tổng lợi nhuận kế toán trước thuế,,840.701.051.995,970.140.201.188,,,840701051995.0,970140201188.0
51,51,51,16. Chi phí thuế thu nhập doanh nghiệp hiện hành,38,174.987.797.644,204.644.748.446,,38.0,174987797644.0,204644748446.0
52,52,52,17. Chi phí thuế thu nhập doanh nghiệp hoãn lại,39,(1.596.564.269),6.125.519.946,,39.0,-1596564269.0,6125519946.0
60,60,60,18. Lợi nhuận sau thuế thu nhập doanh nghiệp,,667.309.818.620,759.369.932.796,,,667309818620.0,759369932796.0
61,61,61,19. Lợi nhuận sau thuế của Công ty mẹ,,600.749.582.247,651.502.208.886,,,600749582247.0,651502208886.0
62,62,62,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,,66.560.236.373,107.867.723.910,,,66560236373.0,107867723910.0
70,70,70,21. Lãi cơ bản trên cổ phiếu,40,1.340,1.453,,40.0,1340.0,1453.0
