row_label_raw,row_label_full,col_0,2017VND,2016VND,numeric__2017VND,numeric__2016VND
"Công ty liên doanh, liên kết","Công ty liên doanh, liên kết","Công ty liên doanh, liên kết","Công ty liên doanh, liên kết","Công ty liên doanh, liên kết",,
Công ty TNHH Castrol BP-PETCO Việt Nam,Công ty TNHH Castrol BP-PETCO Việt Nam,Công ty TNHH Castrol BP-PETCO Việt Nam,Công ty TNHH Castrol BP-PETCO Việt Nam,Công ty TNHH Castrol BP-PETCO Việt Nam,,
Cổ tức được chia,Công ty TNHH Castrol BP-PETCO Việt Nam > Cổ tức được chia,Cổ tức được chia,532.960.684.657,552.701.089.196,532960684657.0,552701089196.0
Mua hàng hóa,Công ty TNHH Castrol BP-PETCO Việt Nam > Mua hàng hóa,Mua hàng hóa,24.172.276.507,-,24172276507.0,
Ngân hàng TMCP Xăng dầu Petrolimex,Ngân hàng TMCP Xăng dầu Petrolimex,Ngân hàng TMCP Xăng dầu Petrolimex,Ngân hàng TMCP Xăng dầu Petrolimex,Ngân hàng TMCP Xăng dầu Petrolimex,,
Mua ngoại tệ,Ngân hàng TMCP Xăng dầu Petrolimex > Mua ngoại tệ,Mua ngoại tệ,31.336.938.082.570,6.760.533.645.003,31336938082570.0,6760533645003.0
Lãi tiền gửi,Ngân hàng TMCP Xăng dầu Petrolimex > Lãi tiền gửi,Lãi tiền gửi,63.550.177.859,52.309.725.070,63550177859.0,52309725070.0
Tổng Công ty Cổ phần Bảo hiểm Petrolimex,Tổng Công ty Cổ phần Bảo hiểm Petrolimex,Tổng Công ty Cổ phần Bảo hiểm Petrolimex,Tổng Công ty Cổ phần Bảo hiểm Petrolimex,Tổng Công ty Cổ phần Bảo hiểm Petrolimex,,
Mua dịch vụ,Tổng Công ty Cổ phần Bảo hiểm Petrolimex > Mua dịch vụ,Mua dịch vụ,431.974.444.356,-,431974444356.0,
Công ty CP Xây lắp I,Công ty CP Xây lắp I,Công ty CP Xây lắp I,Công ty CP Xây lắp I,Công ty CP Xây lắp I,,
Mua sắm tài sản,Công ty CP Xây lắp I > Mua sắm tài sản,Mua sắm tài sản,76.496.008.863,-,76496008863.0,
Công ty CP Xây lắp III,Công ty CP Xây lắp III,Công ty CP Xây lắp III,Công ty CP Xây lắp III,Công ty CP Xây lắp III,,
Mua sắm tài sản,Công ty CP Xây lắp III > Mua sắm tài sản,Mua sắm tài sản,93.919.924.051,-,93919924051.0,
Hội đồng Quản trị và Ban Kiểm soát,Hội đồng Quản trị và Ban Kiểm soát,Hội đồng Quản trị và Ban Kiểm soát,Hội đồng Quản trị và Ban Kiểm soát,Hội đồng Quản trị và Ban Kiểm soát,,
"Lương, thường và các khoản phúc lợi khác","Hội đồng Quản trị và Ban Kiểm soát > Lương, thường và các khoản phúc lợi khác","Lương, thường và các khoản phúc lợi khác",12.493.249.250,4.799.342.500,12493249250.0,4799342500.0
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,,
"Lương, thường và các khoản phúc lợi khác","Ban Tổng Giám đốc > Lương, thường và các khoản phúc lợi khác","Lương, thường và các khoản phúc lợi khác",9.116.330.750,2.238.861.750,9116330750.0,2238861750.0
