row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,380.425.428.122,267.546.339.711,380425428122.0,267546339711.0
- Chi phí vật liệu và công cụ dụng cụ,- Chi phí vật liệu và công cụ dụng cụ,- Chi phí vật liệu và công cụ dụng cụ,22.428.533.327,25.095.911.193,22428533327.0,25095911193.0
- Chi phí nhân công,- Chi phí nhân công,- Chi phí nhân công,194.882.453.360,143.973.210.267,194882453360.0,143973210267.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,28.657.617.118,25.766.477.048,28657617118.0,25766477048.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,77.425.483.787,44.130.074.628,77425483787.0,44130074628.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,57.031.340.530,28.580.666.575,57031340530.0,28580666575.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,339.149.837.912,293.922.671.278,339149837912.0,293922671278.0
- Chi phí văn phòng phẩm,- Chi phí văn phòng phẩm,- Chi phí văn phòng phẩm,13.637.552.243,13.133.246.485,13637552243.0,13133246485.0
- Chi phí nhân công,- Chi phí nhân công,- Chi phí nhân công,191.978.319.936,152.782.514.012,191978319936.0,152782514012.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,36.996.320.321,29.893.855.759,36996320321.0,29893855759.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,61.230.622.941,71.860.745.296,61230622941.0,71860745296.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,35.307.022.471,26.252.309.726,35307022471.0,26252309726.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,719.575.266.034,561.469.010.989,719575266034.0,561469010989.0
