row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước(Trình bày lại),numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước(Trình bày lại)
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,13.366,2.754,13366.0,2754.0
Lãi suy giảm trên cổ phiếu,Lãi suy giảm trên cổ phiếu,Lãi suy giảm trên cổ phiếu,13.366,2.754,13366.0,2754.0
