row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Diễn giải,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Diễn giải,numeric__Năm nay,numeric__Năm trước
Công ty Cổ phầnTranseco,Công ty Cổ phầnTranseco,Công ty Cổ phầnTranseco,Công ty liên kết,Phân bổ chi phí sử dụng tài sản,1.221.146.196,1.204.380.528,,,1221146196.0,1204380528.0
Công ty Cổ phầnTranseco,Công ty Cổ phầnTranseco,Công ty Cổ phầnTranseco,Công ty liên kết,Tiền nhận trong năm,-,4.349.381.117,,,,4349381117.0
