row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2019 > VND,Năm 2018 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2019 > VND,numeric__Năm 2018 > VND
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,25,4.815.421.295.431,3.225.760.242.714,,25.0,4815421295431.0,3225760242714.0
02,02,02,2. Các khoản giảm trừ doanh thu,,-,-,,,,
10,02 > 10,10,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,,4.815.421.295.431,3.225.760.242.714,,,4815421295431.0,3225760242714.0
11,02 > 11,11,4. Giá vốn hàng bán,26,4.323.763.364.598,2.843.754.415.319,,26.0,4323763364598.0,2843754415319.0
20,02 > 20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,491.657.930.833,382.005.827.395,,,491657930833.0,382005827395.0
21,02 > 21,21,6. Doanh thu hoạt động tài chính,27,268.615.091.234,69.636.173.621,,27.0,268615091234.0,69636173621.0
22,02 > 22,22,7. Chi phí tài chính,28,160.877.999.624,91.854.975.641,,28.0,160877999624.0,91854975641.0
23,02 > 23,23,Trong đó: Chi phí lãi vay,,127.112.167.384,94.388.752.959,,,127112167384.0,94388752959.0
25,02 > 25,25,8. Chi phí bán hàng,29,18.672.299.454,17.880.486.798,,29.0,18672299454.0,17880486798.0
26,02 > 26,26,9. Chi phí quản lý doanh nghiệp,30,66.282.265.408,63.401.405.143,,30.0,66282265408.0,63401405143.0
30,02 > 30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,514.440.457.581,278.505.133.434,,,514440457581.0,278505133434.0
31,02 > 31,31,11. Thu nhập khác,31,6.597.920.420,44.578.005.636,,31.0,6597920420.0,44578005636.0
32,02 > 32,32,12. Chi phí khác,32,20.654.329,4.487:051.826,,32.0,20654329.0,
40,02 > 40,40,13. Lợi nhuận khác,,6.577.266.091,40.090.953.810,,,6577266091.0,40090953810.0
50,02 > 50,50,14. Tổng lợi nhuận kế toán trước thuế,,521.017.723.672,318.596.087.244,,,521017723672.0,318596087244.0
51,02 > 51,51,15. Chi phí thuế thu nhập doanh nghiệp hiện hành,33,21.810.598.193,23.838.280.293,,33.0,21810598193.0,23838280293.0
52,52,52,16. Chi phí thuế thu nhập doanh nghiệp hoãn lại,,-,-,,,,
60,52 > 60,60,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,,499.207.125.479,294.757.806.951,,,499207125479.0,294757806951.0
