row_label_raw,row_label_full,- USD,31/12/2019,01/01/2019,numeric__31/12/2019,numeric__01/01/2019
- USD,- USD,- USD,VND,VND,,
- USD,- USD > - USD,- USD,"4.219,67","4.242,77",4219.67,4242.77
