row_label_raw,row_label_full,Ông Trịnh Văn Tuân,Tổng Giám đốc,col_2,numeric__Tổng Giám đốc,numeric__col_2
Ông Vũ Văn Tử,Ông Vũ Văn Tử,Ông Vũ Văn Tử,Phó Tổng Giám đốc,,,
Ông Võ Hồng Quang,Ông Võ Hồng Quang,Ông Võ Hồng Quang,Phó Tổng Giám đốc,,,
Ông Đặng Văn Nghĩa,Ông Đặng Văn Nghĩa,Ông Đặng Văn Nghĩa,Phó Tổng Giám đốc,(Miễn nhiệm ngày 01/10/2019),,
Ông Nguyễn Nhật Tân,Ông Nguyễn Nhật Tân,Ông Nguyễn Nhật Tân,Phó Tổng Giám đốc,,,
Ông Nguyễn Minh Độ,Ông Nguyễn Minh Độ,Ông Nguyễn Minh Độ,Phó Tổng Giám đốc,,,
Ông Vũ Ánh Dương,Ông Vũ Ánh Dương,Ông Vũ Ánh Dương,Phó Tổng Giám đốc,(Bố nhiệm ngày 02/01/2019),,
Ông Đặng Quốc Tương,Ông Đặng Quốc Tương,Ông Đặng Quốc Tương,Phó Tổng Giám đốc,(Bố nhiệm ngày 01/10/2019),,
