row_label_raw,row_label_full,col_0,Năm 2019,Năm 2018,numeric__Năm 2019,numeric__Năm 2018
,,,VND,VND,,
Giá vốn hoạt động xây lắp và thiết bị ngành điện,Giá vốn hoạt động xây lắp và thiết bị ngành điện,Giá vốn hoạt động xây lắp và thiết bị ngành điện,2.385.653.914.118,1.315.672.590.310,2385653914118.0,1315672590310.0
Giá vốn hoạt động sản xuất công nghiệp,Giá vốn hoạt động sản xuất công nghiệp,Giá vốn hoạt động sản xuất công nghiệp,429.606.852.014,14.350.520.909,429606852014.0,14350520909.0
Giá vốn kinh doanh bắt động sản đầu tư,Giá vốn kinh doanh bắt động sản đầu tư,Giá vốn kinh doanh bắt động sản đầu tư,7.446.079.943,6.579.966.803,7446079943.0,6579966803.0
Giá vốn chuyển nhượng bắt động sản,Giá vốn chuyển nhượng bắt động sản,Giá vốn chuyển nhượng bắt động sản,27.171.646.072,-,27171646072.0,
Giá vốn mua bán điện,Giá vốn mua bán điện,Giá vốn mua bán điện,149.282.562.221,149.958.249.863,149282562221.0,149958249863.0
Giá vốn chuyển nhượng dự án Thủy điện Môngmath,Giá vốn chuyển nhượng dự án Thủy điện Môngmath,Giá vốn chuyển nhượng dự án Thủy điện Môngmath,-,114.420.541.706,,114420541706.0
"Giá vốn bán hàng hóa, vật tư","Giá vốn bán hàng hóa, vật tư","Giá vốn bán hàng hóa, vật tư",1.308.789.966.267,1.221.954.743.074,1308789966267.0,1221954743074.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,15.812.343.963,20.817.802.654,15812343963.0,20817802654.0
,,,4.323.763.364.598,2.843.754.415.319,4323763364598.0,2843754415319.0
