row_label_raw,row_label_full,col_0,31/12/2019 > Giá trịVND,31/12/2019 > Số có khả năng tràngVND,01/01/2019 > Giá trịVND,01/01/2019 > Số có khả năng tràngVND,numeric__31/12/2019 > Giá trịVND,numeric__31/12/2019 > Số có khả năng tràngVND,numeric__01/01/2019 > Giá trịVND,numeric__01/01/2019 > Số có khả năng tràngVND
Phải trả người bán chỉ tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chỉ tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chỉ tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chỉ tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chỉ tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chỉ tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chỉ tiết theo nhà cung cấp có số dư lớn,,,,
- Công ty TNHH MTV Xây lắp điện 1 - Miền Nam,Phải trả người bán chỉ tiết theo nhà cung cấp có số dư lớn > - Công ty TNHH MTV Xây lắp điện 1 - Miền Nam,- Công ty TNHH MTV Xây lắp điện 1 - Miền Nam,119.668.449.459,119.668.449.459,87.048.319.098,87.048.319.098,119668449459.0,119668449459.0,87048319098.0,87048319098.0
- Công ty TNHH MTV Xây lắp điện 1 - Mỹ Đình,Phải trả người bán chỉ tiết theo nhà cung cấp có số dư lớn > - Công ty TNHH MTV Xây lắp điện 1 - Mỹ Đình,- Công ty TNHH MTV Xây lắp điện 1 - Mỹ Đình,14.351.675.740,14.351.675.740,39.603.722.588,39.603.722.588,14351675740.0,14351675740.0,39603722588.0,39603722588.0
- Công ty Cổ phần Đầu tư Thương mại XNK Việt Phát,Phải trả người bán chỉ tiết theo nhà cung cấp có số dư lớn > - Công ty Cổ phần Đầu tư Thương mại XNK Việt Phát,- Công ty Cổ phần Đầu tư Thương mại XNK Việt Phát,-,-,71.961.445.345,71.961.445.345,,,71961445345.0,71961445345.0
"- ZHEJIANG WANMA CO.,LTD","Phải trả người bán chỉ tiết theo nhà cung cấp có số dư lớn > - ZHEJIANG WANMA CO.,LTD","- ZHEJIANG WANMA CO.,LTD",54.563.252.196,54.563.252.196,-,-,54563252196.0,54563252196.0,,
- Dongfang Electric International Coroporation,Phải trả người bán chỉ tiết theo nhà cung cấp có số dư lớn > - Dongfang Electric International Coroporation,- Dongfang Electric International Coroporation,34.887.527.299,34.887.527.299,-,-,34887527299.0,34887527299.0,,
- Công ty Cổ phần Thương mại và Kỹ thuật Năng lượng Việt Nam,Phải trả người bán chỉ tiết theo nhà cung cấp có số dư lớn > - Công ty Cổ phần Thương mại và Kỹ thuật Năng lượng Việt Nam,- Công ty Cổ phần Thương mại và Kỹ thuật Năng lượng Việt Nam,41.982.640.883,41.982.640.883,123.910.640,123.910.640,41982640883.0,41982640883.0,123910640.0,123910640.0
- Phải trả các đối tượng khác,Phải trả người bán chỉ tiết theo nhà cung cấp có số dư lớn > - Phải trả các đối tượng khác,- Phải trả các đối tượng khác,346.121.156.406,346.121.156.406,271.593.866.281,271.593.866.281,346121156406.0,346121156406.0,271593866281.0,271593866281.0
,,,611.574.701.983,611.574.701.983,470.331.263.952,470.331.263.952,611574701983.0,611574701983.0,470331263952.0,470331263952.0
