row_label_raw,row_label_full,col_0,Năm 2015VND,Năm 2014VND,numeric__Năm 2015VND,numeric__Năm 2014VND
"Giá vốn bán hàng, thành phẩm","Giá vốn bán hàng, thành phẩm","Giá vốn bán hàng, thành phẩm",1.530.583.432.065,1.240.043.460.637,1530583432065.0,1240043460637.0
Giá vốn cung cấp dịch vụ,Giá vốn cung cấp dịch vụ,Giá vốn cung cấp dịch vụ,153.008.348,1.389.216.349,153008348.0,1389216349.0
Dự phòng giảm giá hàng tồn kho;,Dự phòng giảm giá hàng tồn kho;,Dự phòng giảm giá hàng tồn kho;,509.172.208,807.291.609,509172208.0,807291609.0
Cộng,Cộng,Cộng,1.531.245.612.621,1.242.239.968.595,1531245612621.0,1242239968595.0
