row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Hoạt động sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình,Hoạt động sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình,Hoạt động sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình,11.215.740,9.649.677,11215740.0,9649677.0
"Nông nghiệp, lâm nghiệp và thuỷ sản","Nông nghiệp, lâm nghiệp và thuỷ sản","Nông nghiệp, lâm nghiệp và thuỷ sản",7.407.912,7.514.497,7407912.0,7514497.0
Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,11.981.882,8.642.776,11981882.0,8642776.0
"Lĩnh vực bất động sản (kinh doanh, tự sử dụng)","Lĩnh vực bất động sản (kinh doanh, tự sử dụng)","Lĩnh vực bất động sản (kinh doanh, tự sử dụng)",3.362.115,3.338.633,3362115.0,3338633.0
Hoạt động đầu tư,Hoạt động đầu tư,Hoạt động đầu tư,487.400,1.967.544,487400.0,1967544.0
"Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ","Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ","Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ",2.049.933,1.894.865,2049933.0,1894865.0
Xây dựng,Xây dựng,Xây dựng,983.802,301.010,983802.0,301010.0
Vận tải kho bãi,Vận tải kho bãi,Vận tải kho bãi,653.914,697.953,653914.0,697953.0
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",23.184,392.893,23184.0,392893.0
Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,203.287,299.712,203287.0,299712.0
Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,3.035,1.310,3035.0,1310.0
Thông tin và truyền thông,Thông tin và truyền thông,Thông tin và truyền thông,422,837,422.0,837.0
Giáo dục và đào tạo,Giáo dục và đào tạo,Giáo dục và đào tạo,10.805,11.152,10805.0,11152.0
"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hoà không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hoà không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hoà không khí",2.800,1.780,2800.0,1780.0
"Nghệ thuật, vui chơi và giải trí","Nghệ thuật, vui chơi và giải trí","Nghệ thuật, vui chơi và giải trí",524,974,524.0,974.0
Khai khoáng,Khai khoáng,Khai khoáng,500,500,500.0,500.0
Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,84,84,84.0,84.0
Cộng,Cộng,Cộng,38.387.339,34.716.197,38387339.0,34716197.0
