row_label_raw,row_label_full,col_0,Lĩnh vựcngân hang,Lĩnh vựcquản lý nợvà khai tháctài sản,Loại trừ,Cộng,numeric__Lĩnh vựcngân hang,numeric__Lĩnh vựcquản lý nợvà khai tháctài sản,numeric__Loại trừ,numeric__Cộng
Số cuối năm,Số cuối năm,Số cuối năm,Số cuối năm,Số cuối năm,Số cuối năm,Số cuối năm,,,,
Tài sản bộ phận,Số cuối năm > Tài sản bộ phận,Tài sản bộ phận,84.055.630,531.568,(764.710),83.822.488,84055630.0,531568.0,-764710.0,83822488.0
Nợ phải trả bộ phận,Số cuối năm > Nợ phải trả bộ phận,Nợ phải trả bộ phận,79.399.528,8.253,(264.710),79.143.071,79399528.0,8253.0,-264710.0,79143071.0
Số đầu năm,Số đầu năm,Số đầu năm,Số đầu năm,Số đầu năm,Số đầu năm,Số đầu năm,,,,
Tài sản bộ phận,Số đầu năm > Tài sản bộ phận,Tài sản bộ phận,57.472.200,564.120,(754.333),57.281.987,57472200.0,564120.0,-754333.0,57281987.0
Nợ phải trả bộ phận,Số đầu năm > Nợ phải trả bộ phận,Nợ phải trả bộ phận,53.611.832,6.316,(254.333),53.363.815,53611832.0,6316.0,-254333.0,53363815.0
