row_label_raw,row_label_full,col_0,Quỹ dự trữ bộ sung vốn điều lệ,Quỹ dự phòng tài chính,Quỹ khác,Cộng,numeric__Quỹ dự trữ bộ sung vốn điều lệ,numeric__Quỹ dự phòng tài chính,numeric__Quỹ khác,numeric__Cộng
Số dư đầu năm trước,Số dư đầu năm trước,Số dư đầu năm trước,24.832,236.588,3,261.423,24832.0,236588.0,3.0,261423.0
Trích các quỹ dự trữ bắt buộc trong năm trước từ lợi nhuận sau thuế năm 2019,Trích các quỹ dự trữ bắt buộc trong năm trước từ lợi nhuận sau thuế năm 2019,Trích các quỹ dự trữ bắt buộc trong năm trước từ lợi nhuận sau thuế năm 2019,3.383,6.767,-,10.150,3383.0,6767.0,,10150.0
Số dư cuối năm trước,Số dư cuối năm trước,Số dư cuối năm trước,28.215,243.355,3,271.573,28215.0,243355.0,3.0,271573.0
Số dư đầu năm nay,Số dư đầu năm nay,Số dư đầu năm nay,28.215,243.355,3,271.573,28215.0,243355.0,3.0,271573.0
Trích các quỹ dự trữ bắt buộc trong năm nay từ lợi nhuận sau thuế năm 2020,Trích các quỹ dự trữ bắt buộc trong năm nay từ lợi nhuận sau thuế năm 2020,Trích các quỹ dự trữ bắt buộc trong năm nay từ lợi nhuận sau thuế năm 2020,6.316,12.632,-,18.948,6316.0,12632.0,,18948.0
Số dư cuối năm nay,Số dư cuối năm nay,Số dư cuối năm nay,34.531,255.987,3,290.521,34531.0,255987.0,3.0,290521.0
