row_label_raw,row_label_full,Thuế và các khoản phải nộp cho Nhà nước (xem thuyết minh số VIII.2),Số cuối năm > 76.179,Số đầu năm > 12.508,numeric__Số cuối năm > 76.179,numeric__Số đầu năm > 12.508
"Phải trả cho cán bộ, công nhân viên","Phải trả cho cán bộ, công nhân viên","Phải trả cho cán bộ, công nhân viên",27.184,-,27184.0,
Các khoản chờ thanh toán khác,Các khoản chờ thanh toán khác,Các khoản chờ thanh toán khác,431.941,227.599,431941.0,227599.0
Quỹ khen thưởng và phúc lợi (i),Quỹ khen thưởng và phúc lợi (i),Quỹ khen thưởng và phúc lợi (i),10.124,1.096,10124.0,1096.0
Chuyển tiền phải trả,Chuyển tiền phải trả,Chuyển tiền phải trả,3.715,2.498,3715.0,2498.0
Tiền giữ hộ và đợi thanh toán,Tiền giữ hộ và đợi thanh toán,Tiền giữ hộ và đợi thanh toán,18.359,15.172,18359.0,15172.0
Phải trả khác,Phải trả khác,Phải trả khác,19.259,15.190,19259.0,15190.0
Cộng,Cộng,Cộng,586.761,274.063,586761.0,274063.0
