row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2020VND > 27.725.391.535,Số phát sinh trong năm VND > 1.080.379.332.373,Số đã nộp/cấn trừ trong năm VND > (1.108.104.723.908),31/12/2020VND > -,numeric__1/1/2020VND > 27.725.391.535,numeric__Số phát sinh trong năm VND > 1.080.379.332.373,numeric__Số đã nộp/cấn trừ trong năm VND > (1.108.104.723.908),numeric__31/12/2020VND > -
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,17.502.397.167,66.593.644.503,(76.012.913.430),8.083.128.240,17502397167.0,66593644503.0,-76012913430.0,8083128240.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,275.982.452,4.152.046.006,(4.072.081.291),355.947.167,275982452.0,4152046006.0,-4072081291.0,355947167.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,7.985.867.760,92.548.170.000,(92.952.016.560),7.582.021.200,7985867760.0,92548170000.0,-92952016560.0,7582021200.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,8.970.708.000,(8.970.708.000),-,,8970708000.0,-8970708000.0,
,,,53.489.638.914,1.252.643.900.882,(1.290.112.443.189),16.021.096.607,53489638914.0,1252643900882.0,-1290112443189.0,16021096607.0
