row_label_raw,row_label_full,col_0,VND,numeric__VND
,,,Số tiền,
Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,789.403.837.457,789403837457.0
Chỉ phí trích trước,Chỉ phí trích trước,Chỉ phí trích trước,256.882.728.217,256882728217.0
Dự phòng giảm giả đầu tư tài chính,Dự phòng giảm giả đầu tư tài chính,Dự phòng giảm giả đầu tư tài chính,118.463.027.567,118463027567.0
Dự phòng giảm giả hàng tồn kho,Dự phòng giảm giả hàng tồn kho,Dự phòng giảm giả hàng tồn kho,12.289.059.380,12289059380.0
Tợ Cape thời việc phải trả,Tợ Cape thời việc phải trả,Tợ Cape thời việc phải trả,1.120.243.500,1120243500.0
Chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ,Chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ,Chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ,(362.515.302),-362515302.0
có gốc ngoại tệ,có gốc ngoại tệ,có gốc ngoại tệ,,
TỔNG CỘNG,có gốc ngoại tệ > TỔNG CỘNG,TỔNG CỘNG,1.177.796.380.819,1177796380819.0
