row_label_raw,row_label_full,col_0,Số cuối năm,VND > Số đầu năm,numeric__Số cuối năm,numeric__VND > Số đầu năm
Vay bên liên quan (TM số 30),Vay bên liên quan (TM số 30),Vay bên liên quan (TM số 30),16.900.000.000,16.900.000.000,16900000000.0,16900000000.0
Tình hình tăng giảm các khoản vay như sau:,Tình hình tăng giảm các khoản vay như sau:,Tình hình tăng giảm các khoản vay như sau:,Tình hình tăng giảm các khoản vay như sau:,Tình hình tăng giảm các khoản vay như sau:,,
,,,,VNDGiá trị,,
Số đầu năm,Tình hình tăng giảm các khoản vay như sau: > Số đầu năm,Số đầu năm,,16.900.000.000,,16900000000.0
Vay trong năm,Tình hình tăng giảm các khoản vay như sau: > Vay trong năm,Vay trong năm,,17.999.999.980,,17999999980.0
Chênh lệch tỷ giả,Tình hình tăng giảm các khoản vay như sau: > Chênh lệch tỷ giả,Chênh lệch tỷ giả,,(17.999.999.980),,-17999999980.0
Số cuối năm,Tình hình tăng giảm các khoản vay như sau: > Số cuối năm,Số cuối năm,,16.900.000.000,,16900000000.0
