row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải thu từ các bên liên quan (TM số 30),Phải thu từ các bên liên quan (TM số 30),Phải thu từ các bên liên quan (TM số 30),123.210.849.853,126.598.578.653,123210849853.0,126598578653.0
Phải thu từ hợp đồng ủy thác đầu tư (*),Phải thu từ hợp đồng ủy thác đầu tư (*),Phải thu từ hợp đồng ủy thác đầu tư (*),61.600.000.000,61.000.000.000,61600000000.0,61000000000.0
Phải thu nhân viên,Phải thu nhân viên,Phải thu nhân viên,38.259.571.845,9.753.995.524,38259571845.0,9753995524.0
Cho vay không lãi suất,Cho vay không lãi suất,Cho vay không lãi suất,4.758.396.000,96.710.463.419,4758396000.0,96710463419.0
Đặt cọc tiền đi thuê,Đặt cọc tiền đi thuê,Đặt cọc tiền đi thuê,2.700.000.000,-,2700000000.0,
Lãi cho vay và lãi tiền gửi,Lãi cho vay và lãi tiền gửi,Lãi cho vay và lãi tiền gửi,870.863.014,656.672.050,870863014.0,656672050.0
Khác,Khác,Khác,20.322.935.856,16.119.806.168,20322935856.0,16119806168.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,251.722.616.568,310.839.515.814,251722616568.0,310839515814.0
Dự phòng phải thu ngắn hạn khác khó đòi,Dự phòng phải thu ngắn hạn khác khó đòi,Dự phòng phải thu ngắn hạn khác khó đòi,(72.395.625.617),(76.639.110.011),-72395625617.0,-76639110011.0
GIÁ TRỊ THUẢN,GIÁ TRỊ THUẢN,GIÁ TRỊ THUẢN,179.326.990.951,234.200.405.803,179326990951.0,234200405803.0
